,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,favorite_count,retweet_count,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,sentiment_analysis,angry_level,fear_level,happy_level,sad_level,surprise_level
12149,0,249,9,2923,0,0,32,0,0,0,0,0,0,0,-0.6454,0.0,0.17,0.33,0.17,0.33
9667,0,2644,1534,22382,1,0,21,0,0,1,0,0,0,0,-0.8126,0.17,0.0,0.0,0.17,0.67
5203,0,24,4,293,0,0,42,0,1,0,4,0,1,0,-0.9042,0.0,0.3,0.1,0.2,0.4
8227,0,155,69,5468,0,0,24,0,1,0,0,0,0,0,0.5859,0.0,0.5,0.0,0.0,0.5
5047,0,370,56,2235,0,0,21,0,6,4,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
6441,0,1743,988,273719,0,0,23,0,2,0,2,0,1,0,-0.4767,0.0,0.0,0.0,0.0,1.0
8636,0,4993,4322,145319,0,0,45,0,4,0,1,0,0,0,0.2263,0.0,0.5,0.25,0.0,0.25
8105,1,585,464,72,195,153,40,0,4,0,6,0,0,0,-0.8885,0.0,0.0,0.0,0.33,0.67
15600,0,33,1,2,0,0,30,0,1,0,0,0,1,0,-0.34,0.25,0.0,0.0,0.12,0.62
2359,0,189,454,76901,0,0,39,0,2,0,1,0,0,0,-0.5423,0.0,0.5,0.0,0.5,0.0
7102,0,2638,2369,37623,1,0,40,0,0,0,0,0,0,0,-0.2329,0.2,0.4,0.0,0.0,0.4
3654,1,18376,27604,6037,0,0,35,0,1,0,2,1,0,0,-0.4215,0.0,0.6,0.0,0.2,0.2
14494,0,1201,2419,8085,3,0,47,0,0,0,0,0,0,0,0.3818,0.0,0.2,0.0,0.2,0.6
7052,0,914,223,3595,7,2,27,0,1,0,2,0,0,0,0.0,0.0,0.25,0.0,0.25,0.5
16915,1,634,213,11808,0,0,36,1,1,0,4,0,0,1,-0.6124,0.0,0.67,0.0,0.33,0.0
15945,0,334,51364,4991,7,1,38,0,0,0,1,0,0,0,0.0,0.25,0.5,0.0,0.0,0.25
11371,0,444,89,10547,1,0,46,0,2,0,6,0,0,0,-0.9217,0.14,0.43,0.0,0.14,0.29
15710,0,9700,15483,21727,18,2,41,0,2,1,5,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
1286,0,961,2099,1257,0,0,28,0,0,0,1,0,0,0,0.7964,0.0,0.0,0.5,0.0,0.5
17185,0,396,42,436,0,0,40,0,2,0,24,0,0,0,0.1779,0.0,0.62,0.12,0.12,0.12
4445,0,1201,1569,139690,0,0,37,0,2,0,5,0,0,0,-0.5267,0.0,0.5,0.0,0.12,0.38
11608,0,0,1,354,0,0,28,0,2,0,0,0,0,0,-0.872,0.17,0.17,0.0,0.67,0.0
2137,0,4996,4143,67517,0,0,34,0,1,0,1,0,0,0,0.4168,0.33,0.0,0.0,0.33,0.33
6787,0,1669,1687,46965,1,0,47,0,0,0,0,0,0,0,0.5267,0.0,0.38,0.25,0.12,0.25
10828,1,471,196,3399,0,0,44,0,1,0,2,1,0,0,0.8176,0.0,0.0,0.5,0.0,0.5
12208,1,416,199,12594,0,0,24,1,1,0,3,0,0,1,-0.8176,0.0,0.25,0.0,0.25,0.5
12289,0,1446,999,1393,0,0,37,0,0,0,0,0,0,0,-0.9643,0.0,0.38,0.12,0.12,0.38
9873,0,4570,1842,36710,0,0,44,0,4,0,1,0,0,0,0.3182,0.0,0.33,0.0,0.5,0.17
15005,1,3065,2250,1930,1,1,27,0,9,0,1,1,0,0,-0.5574,0.0,0.0,0.0,0.0,0.0
17743,0,4603,3467,10580,0,0,41,0,6,2,4,0,0,0,-0.8271,0.25,0.25,0.0,0.5,0.0
16614,0,1689,1457,8932,2,0,22,0,1,1,0,0,0,0,-0.6369,0.0,0.0,0.0,0.0,1.0
17039,1,980,794,31691,0,0,39,0,25,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
13959,1,23143,22133,145954,0,0,30,1,1,0,3,0,0,1,0.6705,0.14,0.29,0.0,0.29,0.29
14626,0,3297,689,6685,1,1,37,0,0,0,0,0,0,0,-0.9545,0.17,0.33,0.0,0.33,0.17
13467,1,4,8,188,0,0,33,0,6,0,1,0,0,0,-0.34,0.0,0.6,0.0,0.4,0.0
6894,0,131,42,5576,0,0,22,0,4,0,4,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
9884,0,1285,216,1525,0,0,30,0,0,0,0,0,0,0,-0.4767,0.0,0.33,0.0,0.0,0.67
3610,0,747,388,9821,0,0,21,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10733,0,174,20,1435,0,0,36,0,0,0,2,0,0,0,-0.1779,0.0,0.0,0.0,0.0,1.0
11827,0,1540,758,19145,0,0,27,0,12,0,4,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
8564,1,18875,18607,58108,0,1,20,0,0,0,1,0,0,0,-0.6249,0.0,1.0,0.0,0.0,0.0
7151,0,209,56,2857,0,0,34,0,6,4,2,0,1,0,-0.0516,0.0,0.0,0.0,0.0,1.0
963,0,15019,36519,159683,4,3,37,0,0,0,0,0,0,0,0.7906,0.0,0.33,0.33,0.0,0.33
6012,0,3569,1386,10775,2,1,41,0,1,2,2,0,0,0,-0.6808,0.0,0.33,0.0,0.33,0.33
13645,0,13,151,7263,1,1,44,0,1,0,0,0,1,0,-0.9274,0.0,0.18,0.0,0.64,0.18
14113,0,288,472,58,0,0,38,0,0,0,0,0,1,0,-0.1779,0.0,0.17,0.17,0.33,0.33
4882,0,3886,4864,1234,2,1,35,0,1,1,0,0,0,0,-0.5423,0.0,0.0,0.0,0.33,0.67
17720,1,741,1723,10801,0,0,44,0,5,0,4,0,0,0,-0.5423,0.0,1.0,0.0,0.0,0.0
140,0,663,384,956,0,0,47,0,18,1,5,0,0,0,-0.7003,0.0,0.25,0.0,0.75,0.0
13076,0,2344,967,57448,4,0,22,0,0,0,0,0,0,0,0.0,0.0,0.33,0.0,0.33,0.33
12611,1,908,265,13325,0,0,55,0,5,0,0,1,0,0,0.93,0.14,0.14,0.0,0.14,0.57
12046,0,460,131,9109,1,0,37,0,1,0,2,0,0,0,-0.7351,0.0,0.0,0.0,1.0,0.0
4146,0,530,155,207,0,0,40,0,1,0,1,0,1,0,-0.836,0.0,0.25,0.0,0.75,0.0
8906,0,4997,1317,9952,0,0,42,0,1,0,2,0,0,0,-0.5574,0.0,0.33,0.0,0.0,0.67
14115,0,334,308,131,0,0,25,0,1,0,0,0,1,0,-0.9081,0.0,0.4,0.0,0.2,0.4
6936,0,304,32,961,0,0,46,0,6,0,0,0,0,0,-0.9694,0.0,0.33,0.0,0.33,0.33
6542,0,1909,84915,94,85,32,44,0,0,0,0,0,0,0,0.6041,0.12,0.12,0.0,0.25,0.5
5243,0,2018,549,40218,0,0,38,0,5,0,1,0,0,0,-0.8126,0.0,0.5,0.0,0.0,0.5
11380,0,163,127,14537,0,0,42,0,0,1,1,0,1,0,0.7964,0.0,0.45,0.18,0.18,0.18
10030,1,1199,970,3521,0,0,21,1,1,0,8,0,0,1,-0.6486,0.0,0.0,0.0,0.33,0.67
4431,0,16764,18539,207961,21,12,49,0,0,0,0,0,1,0,-0.2987,0.0,0.67,0.0,0.0,0.33
16457,0,1224,331,14564,0,0,26,0,13,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
14954,0,4800,2255,72177,0,0,41,0,0,1,0,0,0,0,0.1144,0.0,0.33,0.0,0.0,0.67
406,0,32522,29564,598115,3,4,32,0,7,0,13,0,0,0,-0.7269,0.0,0.2,0.0,0.4,0.4
8212,0,2990,4087,6549,2,1,25,0,1,2,0,0,0,0,0.8074,0.0,0.0,0.25,0.5,0.25
9196,0,9881,9209,15506,7,7,45,0,2,0,2,0,0,0,-0.6124,0.0,0.38,0.12,0.25,0.25
16471,0,6929,43831,17839,26,6,21,0,2,0,0,0,0,0,0.5719,0.0,0.0,1.0,0.0,0.0
13178,1,6089,6479,33956,0,0,24,1,1,0,5,0,0,1,-0.7184,0.0,0.0,0.0,0.33,0.67
10603,1,627,548,63375,6,5,20,1,1,0,0,0,0,1,0.0,0.5,0.5,0.0,0.0,0.0
10737,1,1,11132,10267,7,3,45,0,0,0,1,1,0,0,-0.2263,0.0,0.17,0.0,0.33,0.5
16173,0,63,24,10394,0,0,33,0,5,0,15,0,0,0,-0.7964,0.0,0.4,0.0,0.4,0.2
17115,0,669,3040,11275,2,3,37,0,11,0,2,0,0,0,0.0,0.0,0.5,0.0,0.5,0.0
10582,0,1754,1239,1983,1,0,35,0,0,0,0,0,0,0,-0.7599,0.0,0.2,0.2,0.2,0.4
9135,0,4902,17592,46069,3,1,35,0,0,0,0,0,0,0,0.7906,0.0,0.2,0.2,0.4,0.2
8234,0,3461,3312,7014,2,0,45,0,5,0,2,0,0,0,-0.7845,0.0,0.0,0.0,0.5,0.5
11022,0,425,172,13209,3,0,48,0,3,0,2,0,0,0,-0.8126,0.0,0.57,0.0,0.43,0.0
14051,0,309,92,1568,3,0,34,0,5,0,0,0,0,0,-0.6908,0.0,0.0,0.0,0.67,0.33
11563,0,1097,321,73675,0,0,25,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.25,0.25
11556,1,462,142,834,0,0,40,0,3,1,2,0,0,0,-0.765,0.0,0.67,0.0,0.33,0.0
16353,1,3093,506,2356,1,0,40,0,0,0,2,0,0,0,-0.8689,0.0,0.0,0.0,0.5,0.5
11,0,192,44,598,0,0,30,0,0,0,6,0,0,0,-0.9136,0.0,0.25,0.25,0.25,0.25
4760,1,932,757,30148,0,0,38,0,24,0,3,0,0,1,0.0,0.0,0.5,0.0,0.25,0.25
1177,0,3166,3494,38993,0,0,29,0,2,0,2,0,0,0,-0.7906,0.0,1.0,0.0,0.0,0.0
10693,0,731,319,7410,1,1,38,0,4,0,6,0,0,0,-0.4215,0.0,0.5,0.0,0.25,0.25
2863,0,329,111,22596,0,0,33,0,3,3,0,0,0,0,-0.7096,0.0,0.2,0.0,0.2,0.6
6471,0,327,260,42564,2,3,29,0,4,10,5,0,0,0,0.8689,0.0,1.0,0.0,0.0,0.0
9218,0,74,375,58616,0,0,32,0,17,4,7,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
12040,0,4954,2083,51373,0,1,30,0,0,0,0,0,0,0,-0.5541,0.0,0.0,0.0,0.5,0.5
2989,0,3003,23131,9632,2,3,35,0,0,0,1,0,0,0,-0.4378,0.0,0.2,0.4,0.2,0.2
11207,0,54,438,41446,0,0,39,0,1,0,2,0,0,0,0.4318,0.0,0.29,0.0,0.71,0.0
7010,0,7967,8542,16756,1,1,26,0,0,0,4,0,0,0,0.5859,0.2,0.6,0.0,0.2,0.0
11530,0,214,97,1088,0,0,21,0,0,0,0,0,0,0,-0.5106,0.0,0.5,0.0,0.5,0.0
14437,0,10086,12033,24079,1,1,36,0,0,9,3,0,0,0,-0.7906,0.0,0.0,0.0,0.67,0.33
8927,0,4383,1712,662,0,0,21,0,1,2,2,0,0,0,0.0,0.25,0.0,0.0,0.0,0.75
12592,0,5001,2383,30181,0,0,43,0,1,0,0,0,0,0,-0.9531,0.0,0.6,0.0,0.2,0.2
17739,0,3740,10627,19365,0,0,51,0,1,1,1,0,0,0,-0.6249,0.25,0.25,0.0,0.0,0.5
2875,0,20,7,570,0,0,22,0,1,0,0,0,0,0,-0.5423,0.0,0.67,0.0,0.33,0.0
12178,0,890,1696,86,0,0,27,0,2,6,1,0,1,0,-0.7845,0.0,0.2,0.0,0.4,0.4
9108,0,1903,1339,51477,1,0,36,0,4,0,4,0,0,0,0.6369,0.0,0.4,0.2,0.2,0.2
2190,0,737,2716,5235,55,16,25,0,5,1,0,0,0,0,0.6249,0.0,0.0,0.0,0.0,1.0
16890,0,7055,8934,226138,2,1,33,0,0,0,0,0,1,0,-0.8205,0.0,0.0,0.0,0.67,0.33
3726,0,24,5,868,1,0,39,0,1,0,0,0,1,0,-0.8519,0.0,0.38,0.0,0.25,0.38
9013,0,192,156,18624,1,0,46,0,0,0,0,0,0,0,-0.7783,0.25,0.25,0.0,0.25,0.25
8189,0,5814,5488,7291,0,0,31,0,3,0,2,0,1,0,-0.7783,0.0,0.4,0.2,0.0,0.4
1367,0,27762,27842,16628,11,4,42,0,0,0,1,0,1,0,-0.4939,0.25,0.12,0.0,0.5,0.12
3712,1,1252,1045,59895,0,0,26,0,0,0,0,0,0,0,-0.6486,0.25,0.0,0.0,0.0,0.75
5450,0,496,430,83,0,0,23,0,3,8,3,0,0,0,0.0,0.0,0.33,0.0,0.33,0.33
15638,0,557,27,258,0,0,44,0,0,1,2,0,0,0,-0.4215,0.2,0.2,0.0,0.1,0.5
1000,1,201,1321,484,2,3,35,0,3,0,1,0,0,0,0.8934,0.0,0.2,0.2,0.4,0.2
7761,0,166,405,5231,0,0,38,0,2,1,0,0,0,0,0.7096,0.0,0.0,0.0,1.0,0.0
3553,0,34231,31979,102258,1,1,28,0,15,0,4,0,0,0,0.4404,0.0,0.0,1.0,0.0,0.0
4114,0,14,9,9,0,0,29,0,1,0,0,0,1,0,-0.6597,0.0,0.0,0.0,0.25,0.75
1667,0,171,24,123,0,0,53,0,5,3,2,0,0,0,0.0,0.0,0.5,0.0,0.25,0.25
3173,0,1846,1714,10077,0,0,48,0,5,2,2,0,0,0,-0.5719,0.0,0.5,0.0,0.33,0.17
15740,0,399,81,12916,0,0,38,0,1,0,1,0,0,0,-0.6124,0.0,0.0,0.0,1.0,0.0
17440,0,67,34,4044,0,0,46,0,5,0,1,0,1,0,0.7845,0.0,0.29,0.29,0.29,0.14
488,0,19,2,4328,0,0,41,0,1,0,0,0,1,0,-0.1531,0.0,0.25,0.12,0.38,0.25
16756,1,232,143,23500,1,0,25,0,12,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
12975,0,476,42,858,0,0,43,0,1,0,2,0,0,0,-0.6808,0.2,0.4,0.0,0.0,0.4
7848,0,196,34,1644,0,0,48,0,3,0,1,0,0,0,0.3818,0.0,0.5,0.0,0.17,0.33
5704,1,3091,1716,8763,2,2,29,1,1,0,2,0,0,1,0.0772,0.0,0.33,0.33,0.0,0.33
8133,0,5000,325,16,0,0,39,0,2,1,1,0,0,0,-0.7783,0.0,0.43,0.0,0.14,0.43
5105,0,768,1362,2146,2,1,32,0,0,0,0,0,0,0,-0.9423,0.4,0.0,0.0,0.6,0.0
16969,0,540,3408,206661,0,0,26,0,1,0,0,0,0,0,-0.8555,0.2,0.2,0.0,0.2,0.4
3291,0,1545,906,103269,89,39,25,0,2,0,1,0,0,0,0.9118,0.0,0.33,0.67,0.0,0.0
8125,0,532,620,1634,0,0,41,0,0,3,0,0,0,0,-0.6705,0.0,0.67,0.0,0.17,0.17
11865,0,1051,66243,429,37,6,31,0,4,0,0,0,0,0,-0.4019,0.0,1.0,0.0,0.0,0.0
13380,0,551,200,22,1,0,44,0,0,4,1,0,0,0,-0.8519,0.0,0.33,0.0,0.33,0.33
9519,0,39,19,3695,0,0,23,0,1,0,1,0,0,0,-0.8173,0.0,0.5,0.0,0.5,0.0
13965,0,9986,13784,6465,1,0,25,0,0,0,0,0,0,0,-0.5106,0.0,0.0,0.25,0.5,0.25
14287,0,68,87,8683,0,0,22,0,1,1,1,0,0,0,0.7828,0.0,0.6,0.4,0.0,0.0
13598,0,0,23,7,0,0,23,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
17086,0,496,100,2715,0,0,26,0,0,0,0,0,1,0,-0.34,0.0,0.2,0.2,0.4,0.2
4440,1,523,233,1948,0,0,27,1,1,0,2,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
10055,0,4925,3785,39590,9,4,36,0,1,4,0,0,0,0,-0.872,0.0,0.5,0.25,0.0,0.25
17525,0,251,66,2320,0,0,37,0,1,0,2,0,0,0,0.8658,0.25,0.5,0.25,0.0,0.0
17302,0,623,747,30115,0,0,23,0,2,3,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
17432,0,3537,3464,36548,0,0,44,0,3,0,1,0,0,0,-0.6054,0.25,0.25,0.0,0.25,0.25
15504,1,76538,79823,13587,1,2,27,1,1,0,0,0,0,1,-0.802,0.0,0.0,0.5,0.0,0.5
15577,0,181,30,954,0,0,46,0,1,0,2,0,0,0,-0.9153,0.0,0.2,0.0,0.4,0.4
5238,1,8347,7982,130971,0,0,47,0,0,0,8,0,0,0,-0.875,0.0,0.4,0.0,0.2,0.4
14646,0,34364,33726,115235,0,0,22,0,1,0,1,0,0,0,0.0,0.0,0.67,0.17,0.0,0.17
15552,0,154,251,1954,0,0,28,0,15,0,2,0,0,0,-0.6597,0.0,0.5,0.0,0.5,0.0
12373,0,4954,2136,134128,1,0,32,0,1,0,0,0,0,0,0.8074,0.0,0.2,0.2,0.2,0.4
17141,0,1536,563,174274,1,0,25,0,0,0,0,0,1,0,0.8442,0.0,0.5,0.0,0.0,0.5
13669,0,1618,1446,73942,0,0,27,0,0,0,0,0,0,0,-0.6597,0.0,0.5,0.0,0.25,0.25
7519,1,1485,1352,17968,0,0,30,1,1,0,9,0,0,1,0.8555,0.0,0.0,0.5,0.0,0.5
9991,1,1701,1683,1156,0,0,21,1,1,0,8,0,0,1,-0.6486,0.0,0.0,0.0,0.33,0.67
9206,1,630,209,806,0,0,22,1,1,0,2,0,0,1,-0.802,0.0,0.0,0.0,0.0,1.0
9556,1,2700,1087,1925,0,0,43,0,2,0,4,0,0,0,-0.4215,0.0,0.4,0.0,0.4,0.2
10225,0,68,6,361,1,0,42,0,1,0,9,0,0,0,-0.25,0.0,0.5,0.17,0.17,0.17
4470,0,415,1141,91913,1,0,36,0,0,0,0,0,0,0,-0.7414,0.0,0.33,0.0,0.0,0.67
10985,0,835,322,3,0,0,89,0,50,2,6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1969,0,1611,1384,1258,0,0,37,0,6,1,0,0,0,0,-0.5423,0.0,0.0,0.0,0.0,1.0
12595,0,823,920,12617,1,0,35,0,0,0,1,0,0,0,-0.9461,0.0,0.22,0.22,0.11,0.44
5757,1,2906,3229,19861,3,1,22,1,1,0,0,0,0,1,-0.6808,0.0,0.0,0.0,0.0,1.0
6294,0,1023,580,26273,1,0,44,0,3,0,2,0,1,0,-0.836,0.0,0.5,0.17,0.17,0.17
12115,0,171426,183586,21429,0,0,54,0,4,0,2,0,0,0,-0.8176,0.0,0.25,0.12,0.38,0.25
13605,0,5001,1145,7761,0,0,36,0,8,2,0,0,1,0,0.6597,0.0,0.0,0.33,0.0,0.67
7595,0,519,1426,20649,0,0,39,0,2,1,0,0,0,0,0.091,0.0,0.4,0.4,0.0,0.2
9110,0,434,1463,14024,0,0,23,0,2,0,2,0,0,0,0.8173,0.0,0.4,0.2,0.0,0.4
3249,0,93,39,842,0,0,25,0,2,1,0,0,1,0,-0.6486,0.0,0.33,0.0,0.33,0.33
6570,0,9650,9519,64460,0,0,31,0,1,0,9,0,0,0,-0.93,0.0,0.33,0.0,0.67,0.0
6638,0,510,325,13727,0,0,42,0,0,0,0,0,0,0,-0.9042,0.0,0.5,0.17,0.17,0.17
15398,0,783,81,15327,0,0,24,0,0,0,0,0,0,0,0.6249,0.0,0.0,0.6,0.0,0.4
12504,0,312,808,2767,0,0,36,0,3,0,2,0,0,0,-0.5659,0.0,0.2,0.2,0.2,0.4
125,0,652,362,25079,0,0,21,0,1,0,0,0,0,0,-0.25,0.0,0.5,0.25,0.0,0.25
16170,0,10644,24683,2880,13,0,36,0,0,1,0,0,0,0,-0.2783,0.0,0.0,0.0,1.0,0.0
5370,0,781,635,2058,0,0,42,0,3,0,3,0,0,0,-0.7351,0.14,0.29,0.0,0.29,0.29
1239,0,4204,3799,153705,0,0,22,0,3,0,1,0,0,0,0.0772,0.0,0.0,0.0,0.0,0.0
2289,0,2547,1320,46670,1,0,55,0,6,0,2,0,0,0,-0.8807,0.0,0.0,0.17,0.67,0.17
8467,1,4993,2559,39965,1,1,30,0,14,0,2,0,0,0,0.6369,0.0,0.0,0.0,1.0,0.0
1229,0,2008,1537,3646,1,1,36,0,0,0,2,0,0,0,-0.6124,0.12,0.0,0.0,0.25,0.62
9200,0,58,1,182,0,0,51,0,5,0,1,0,0,0,-0.6908,0.0,0.17,0.33,0.33,0.17
6980,0,480,4917,6683,2,0,51,0,1,0,0,0,0,0,0.0,0.0,0.71,0.14,0.0,0.14
5178,0,925,437,1576,1,0,46,0,3,0,1,0,0,0,0.4939,0.0,0.29,0.0,0.57,0.14
10724,1,825,582,31289,0,0,31,0,12,0,3,0,0,0,-0.701,0.33,0.0,0.0,0.0,0.67
1058,0,146,1983,5381,0,0,29,0,2,0,1,0,0,0,-0.34,0.0,0.25,0.0,0.75,0.0
6262,0,963,7793,59537,0,0,22,0,0,5,2,0,0,0,0.0,0.5,0.0,0.0,0.0,0.5
15360,0,8,7,4,0,0,48,0,3,0,0,0,0,0,-0.4692,0.0,0.33,0.0,0.0,0.67
281,1,706,517,15911,0,1,36,0,5,1,7,0,0,0,-0.4019,0.0,0.4,0.0,0.2,0.4
14846,0,300,105,53904,0,0,45,0,5,2,1,0,0,0,-0.7184,0.22,0.22,0.0,0.44,0.11
968,0,525,48,23909,0,0,36,0,11,0,5,0,0,0,0.4588,0.0,0.67,0.33,0.0,0.0
16001,0,171,10,81,0,0,52,0,1,0,18,0,0,0,-0.9371,0.12,0.0,0.12,0.62,0.12
1939,1,261,630,30671,0,0,20,1,1,0,3,0,0,1,-0.6597,0.0,0.17,0.0,0.0,0.83
619,0,584,820,660,0,0,23,0,1,2,0,0,0,0,-0.7351,0.0,0.5,0.0,0.0,0.5
1742,0,341,62,4123,0,0,31,0,16,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5
14135,0,517,66,4370,0,0,31,0,0,0,5,0,1,0,0.0762,0.14,0.0,0.0,0.14,0.71
9847,0,40,59,664,3,0,44,0,2,0,1,0,0,0,-0.0834,0.0,0.6,0.0,0.4,0.0
3568,0,206,122,49249,1,0,30,0,1,0,1,0,0,0,-0.4019,0.0,0.0,0.2,0.2,0.6
15563,1,203,156,2958,0,0,36,0,0,0,0,1,0,0,-0.8957,0.0,0.5,0.0,0.25,0.25
6116,0,1301,1042,37570,0,0,42,0,2,1,2,0,0,0,-0.5778,0.0,0.62,0.12,0.12,0.12
3178,0,2055,353,172080,0,0,35,0,1,0,0,0,0,0,-0.6369,0.0,0.5,0.0,0.17,0.33
9499,0,9337,9159,14057,1,0,28,0,0,2,0,0,0,0,-0.9442,0.0,0.25,0.0,0.62,0.12
6099,0,6817,6585,14584,0,0,47,0,0,0,2,0,0,0,-0.4939,0.0,0.67,0.0,0.17,0.17
10552,0,45939,45430,103557,0,1,23,0,0,0,0,0,0,0,0.0772,0.0,0.33,0.0,0.0,0.67
13994,0,669,281,49408,0,0,28,0,2,0,0,0,0,0,0.4019,0.0,0.4,0.0,0.4,0.2
16901,0,4027,1749,100609,0,0,28,0,2,0,0,0,0,0,-0.6369,0.0,0.8,0.0,0.2,0.0
15635,0,6550,6564,19405,1,0,52,0,5,1,4,0,0,0,-0.8957,0.0,0.5,0.0,0.33,0.17
6276,0,24,2,2250,0,0,25,0,1,0,1,0,0,0,-0.4767,0.0,0.33,0.0,0.33,0.33
9472,0,4820,4516,61034,2,1,33,0,2,0,3,0,0,0,-0.6808,0.33,0.0,0.0,0.33,0.33
13149,1,1602,1788,57019,1,0,24,1,1,0,5,0,0,1,-0.7184,0.0,0.0,0.0,0.33,0.67
11083,0,3526,2558,25838,0,0,44,0,3,0,4,0,0,0,-0.6908,0.11,0.33,0.11,0.33,0.11
5724,0,2974,3090,4549,15,0,51,0,1,0,2,0,0,0,0.8503,0.14,0.0,0.14,0.29,0.43
10831,0,270,58,20238,1,0,24,0,1,9,5,0,0,0,-0.6124,0.0,0.0,0.0,0.0,0.0
629,0,1095,4116,735,0,0,37,0,1,0,4,0,0,0,-0.6908,0.0,0.4,0.2,0.2,0.2
11970,0,1632,256,1907,1,0,36,0,0,0,1,0,0,0,0.3818,0.0,0.43,0.43,0.0,0.14
6430,0,879,932,119676,0,0,44,0,2,1,4,0,0,0,-0.872,0.0,0.0,0.25,0.0,0.75
3374,0,4222,2132,5384,0,0,40,0,2,1,2,0,0,0,-0.7003,0.5,0.0,0.0,0.25,0.25
12588,0,76,29,455,0,0,44,0,4,0,2,0,0,0,0.0,0.0,0.33,0.0,0.67,0.0
13760,1,43,8,61,1,0,29,0,0,0,1,1,0,0,0.7269,0.14,0.43,0.14,0.14,0.14
10238,0,2859,2885,24522,0,0,24,0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2113,0,11450,27686,99467,21,13,46,0,0,0,1,0,0,0,-0.8402,0.33,0.33,0.0,0.17,0.17
3216,0,280,148,8712,0,0,39,0,1,0,0,0,0,0,-0.6908,0.0,0.4,0.0,0.2,0.4
13125,0,3763,2127,73013,1,0,23,0,3,0,1,0,0,0,0.2732,0.25,0.0,0.25,0.25,0.25
3814,1,957,368,4576,0,0,38,0,0,0,1,1,0,0,-0.765,0.0,0.71,0.0,0.14,0.14
8321,0,3251,2410,4190,5,1,35,0,0,0,2,0,0,0,0.9147,0.0,0.4,0.4,0.0,0.2
3155,0,1226,664,1105,0,0,34,0,1,0,0,0,0,0,-0.8807,0.0,0.33,0.0,0.33,0.33
14296,0,514,217,33165,2,0,26,0,2,1,1,0,0,0,0.8074,0.0,0.0,0.2,0.4,0.4
2278,0,6954,6515,297250,1,1,30,0,2,1,2,0,0,0,0.4019,0.0,0.17,0.33,0.5,0.0
4599,0,671,294,82,0,0,31,0,1,0,2,0,0,0,-0.9186,0.0,1.0,0.0,0.0,0.0
13,0,338,12,2940,0,0,20,0,0,0,1,0,0,0,-0.4588,0.0,0.0,0.0,0.67,0.33
1646,1,2459,754,8,0,0,20,0,1,0,0,1,0,0,-0.5267,0.0,0.0,0.0,0.5,0.5
2365,0,2768,2974,89118,1,1,34,0,0,0,1,0,0,0,-0.6124,0.0,0.17,0.0,0.5,0.33
4648,0,427,122,10325,7,0,84,0,48,0,2,0,0,0,0.0,0.12,0.25,0.0,0.5,0.12
12197,1,69,23,3,0,0,24,1,1,0,3,0,0,1,-0.8176,0.0,0.25,0.0,0.25,0.5
374,0,1632,1814,54071,0,1,25,0,0,0,0,0,0,0,-0.7579,0.0,0.25,0.0,0.25,0.5
16625,0,480,662,748,0,0,48,0,0,1,2,0,0,0,0.2023,0.0,0.0,0.0,0.5,0.5
525,0,285,38,726,0,0,34,0,2,1,0,0,0,0,-0.2023,0.0,0.73,0.09,0.09,0.09
9131,0,826,1344,3336,0,0,20,0,0,0,0,0,1,0,-0.6369,0.0,0.0,0.17,0.5,0.33
11561,0,1947,357,8422,1,0,40,0,3,0,0,0,0,0,-0.8807,0.17,0.33,0.17,0.17,0.17
13910,1,449,217,47,0,0,30,1,2,0,1,0,0,1,0.8834,0.0,0.17,0.0,0.5,0.33
12765,0,1887,1658,692,1,0,44,0,0,0,1,0,0,0,0.6597,0.0,0.29,0.0,0.43,0.29
529,0,2341,2876,116609,1,0,39,0,0,0,2,0,0,0,-0.9601,0.14,0.14,0.0,0.29,0.43
15596,0,32,13,47,0,0,38,0,4,0,3,0,0,0,-0.7351,0.0,0.14,0.0,0.71,0.14
9461,0,2893,71280,8543,60,23,37,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
12473,0,1146,1078,16530,0,0,44,0,1,3,1,0,0,0,0.0516,0.33,0.33,0.0,0.33,0.0
12201,1,15508,15445,82846,0,0,20,0,0,0,2,1,0,0,0.836,0.0,0.25,0.0,0.0,0.75
