,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,favorite_count,retweet_count,contains_profanity,word_count,contains_gatewaypundit,mentions_count,hashtags_count,Caps_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis,contains_bad_words,contains_good_words,angry_level,fear_level,happy_level,sad_level,surprise_level
16375,1,418,372,8549,0,0,0,0,35,0,8,0,1,1,0,0,0,0,0,0.5106,0,1,0.0,0.0,0.5,0.0,0.5
950,0,24,4,293,0,0,0,0,40,0,1,0,2,0,0,0,0,0,0,0.1544,0,1,0.0,0.14,0.43,0.0,0.43
826,0,718,3583,8238,0,9,6,0,43,0,0,1,1,0,0,0,0,0,0,-0.9118,0,0,0.0,0.36,0.0,0.29,0.36
17627,0,4017,4473,36773,0,4,2,0,22,0,0,0,0,0,0,0,0,0,0,-0.875,0,0,0.0,0.5,0.0,0.0,0.5
274,0,667,1021,10891,0,1,1,0,38,0,2,2,0,0,0,0,1,0,0,-0.836,0,0,0.0,0.6,0.0,0.4,0.0
3287,1,2075,704,3286,0,6,3,0,38,0,1,2,3,1,0,0,0,0,0,-0.8126,0,0,0.0,0.5,0.0,0.38,0.12
1053,0,1838,1063,46500,0,0,0,0,39,0,4,0,3,0,0,0,0,0,0,0.3818,0,0,0.0,0.25,0.25,0.0,0.5
3995,0,560,1131,145529,0,0,0,0,47,0,3,0,0,0,0,0,0,0,0,-0.9337,0,0,0.0,0.25,0.12,0.5,0.12
11471,0,238,57,682,0,0,0,0,32,0,5,0,0,0,0,0,0,0,0,-0.8481,0,0,0.0,0.33,0.0,0.33,0.33
12390,0,33,4,5,0,0,0,0,49,0,0,2,0,0,0,0,0,0,0,0.4215,0,1,0.0,0.0,0.0,0.0,1.0
6762,1,11447,11941,11037,0,2,0,0,20,0,1,1,0,1,0,0,0,0,0,0.6249,0,0,0.0,0.4,0.2,0.2,0.2
13246,1,586,255,1868,0,1,0,0,22,0,0,0,5,0,0,0,0,0,0,-0.7184,0,1,0.0,0.0,0.0,0.33,0.67
12478,1,185,202,10553,0,3,2,0,54,0,50,0,3,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
17390,0,4640,978,57235,0,0,0,0,42,0,2,0,3,0,0,0,1,0,0,-0.6747,0,0,0.0,0.5,0.0,0.0,0.5
2740,0,4894,3780,13334,0,0,0,0,43,0,2,0,5,0,0,0,0,0,0,-0.4404,0,0,0.0,0.57,0.0,0.43,0.0
304,0,363,1,781,0,0,0,0,53,0,1,0,3,0,0,0,0,0,0,-0.3818,0,0,0.0,0.25,0.0,0.75,0.0
10560,0,26624,27026,18612,0,3,3,0,41,0,0,0,0,0,0,0,0,0,0,-0.7721,0,1,0.0,0.33,0.0,0.33,0.33
8842,0,13251,12180,42454,0,5,4,0,24,0,1,5,0,0,0,0,0,0,0,0.296,0,0,0.0,0.0,0.0,0.5,0.5
8700,0,169,16,4807,0,1,0,0,26,0,2,0,1,0,0,0,0,0,0,-0.3612,0,1,0.14,0.43,0.14,0.14,0.14
2481,0,15926,15092,194550,0,85,74,0,37,0,0,4,1,0,0,0,0,0,0,-0.4767,0,1,0.0,0.33,0.0,0.33,0.33
14390,0,985,6845,30257,0,0,0,0,30,0,0,20,4,0,1,0,0,0,0,-0.0516,0,1,0.0,0.5,0.0,0.25,0.25
11688,0,3781,3923,146,0,1,3,0,36,0,7,2,1,0,0,0,0,0,0,-0.25,0,0,0.0,0.25,0.0,0.25,0.5
14978,1,707,686,13199,0,0,0,0,24,1,1,0,7,0,0,1,0,0,0,0.5859,0,1,0.0,0.0,0.0,0.67,0.33
13354,1,912,490,1973,0,7,4,0,26,1,1,0,0,0,0,1,0,0,0,-0.0258,0,1,0.0,0.5,0.0,0.5,0.0
6418,0,904,667,7862,0,2,1,0,49,0,4,0,1,0,0,0,0,0,0,0.343,0,0,0.0,0.2,0.2,0.2,0.4
2334,0,524,104,8366,0,86,27,0,45,0,1,0,0,0,0,0,0,0,0,-0.8442,0,0,0.0,0.3,0.1,0.2,0.4
511,0,494,128,20315,0,0,0,1,38,0,0,0,1,0,0,0,0,0,0,-0.836,0,0,0.4,0.4,0.0,0.2,0.0
6561,0,6177,5790,79140,0,7,4,0,34,0,25,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,1.0
5483,1,316,217,29823,0,0,0,0,31,1,4,0,2,0,0,1,0,0,0,-0.8176,0,0,0.0,0.33,0.0,0.0,0.67
4527,0,622,71,11116,0,0,0,0,25,0,1,0,1,0,1,0,0,0,0,-0.4019,0,1,0.0,0.33,0.0,0.33,0.33
16355,1,617,363,6978,0,0,1,0,20,0,3,3,1,0,0,0,0,0,0,-0.6249,0,0,0.0,0.0,0.0,1.0,0.0
8896,0,30,22,585,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,-0.7717,0,0,0.0,0.43,0.14,0.14,0.29
17417,0,275,7,24,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,-0.2263,0,0,0.0,0.33,0.0,0.17,0.5
4653,0,28,0,1,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,-0.4019,0,1,0.0,0.33,0.0,0.33,0.33
3418,0,4845,4115,55770,0,1,0,0,39,0,7,1,0,0,0,0,1,0,0,-0.5994,0,0,0.0,0.25,0.0,0.25,0.5
10043,1,4290,3955,19667,0,0,0,0,21,1,1,0,8,0,0,1,0,0,0,-0.6486,0,0,0.0,0.0,0.0,0.33,0.67
15790,0,994,126,2970,0,0,0,0,42,0,5,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.5,0.0,0.0
4754,0,548,389,14690,0,0,0,0,37,0,0,0,3,0,0,0,0,0,0,-0.5574,0,0,0.0,0.67,0.0,0.0,0.33
742,0,1195,419,57333,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,-0.7511,0,0,0.17,0.17,0.0,0.0,0.67
4547,0,861,815,3170,0,1,0,0,38,0,1,0,3,0,0,0,0,0,0,0.4215,0,0,0.0,0.0,0.0,0.0,0.0
5561,0,8283,7823,247870,0,0,0,0,41,0,0,3,2,0,0,0,0,0,0,-0.8442,0,1,0.0,0.43,0.0,0.29,0.29
16811,0,407,2125,15,0,1,2,0,38,0,5,0,4,0,0,0,1,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
4113,0,584,236,189,0,1,1,0,39,0,10,0,5,0,1,0,0,0,0,0.5423,0,0,0.0,1.0,0.0,0.0,0.0
16273,0,0,1,1,0,0,0,1,48,0,1,0,6,0,1,0,0,0,0,-0.8128,0,0,0.0,0.25,0.0,0.38,0.38
4293,1,3149,2656,54230,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,-0.4939,0,0,0.0,0.25,0.0,0.25,0.5
9628,0,1859,1083,46508,0,1,0,0,26,0,2,0,1,0,0,0,0,0,0,-0.8555,0,0,0.0,0.0,0.0,1.0,0.0
8748,0,922,403,41462,0,0,0,0,24,0,6,3,2,0,0,0,0,0,0,0.4767,0,1,0.0,0.0,0.0,0.0,0.0
601,1,120,1192,5086,0,1,1,0,26,0,0,0,5,0,0,0,0,0,0,-0.8176,0,0,0.2,0.2,0.0,0.4,0.2
6842,1,319,97,8894,0,0,1,0,25,0,1,0,0,0,0,0,0,0,0,0.7506,0,0,0.0,0.0,0.0,0.0,1.0
11519,0,1415,374,21367,0,4,5,0,41,0,1,2,0,0,0,0,0,0,0,0.5106,0,0,0.0,0.25,0.12,0.12,0.5
7092,1,12637,12488,21,0,2,3,0,23,1,1,0,8,0,0,1,0,0,0,-0.6705,0,0,0.0,0.0,0.0,0.33,0.67
5721,1,327,1427,16538,0,5,1,0,63,0,13,0,3,0,0,0,0,0,0,0.926,0,0,0.23,0.31,0.0,0.23,0.23
381,0,535,521,55300,0,1,0,0,45,0,1,0,1,0,0,0,0,0,0,0.8402,0,0,0.11,0.22,0.11,0.22,0.33
11857,1,777,228,8994,0,0,0,0,24,1,1,0,3,0,0,1,0,0,0,-0.3818,0,0,0.0,0.0,0.0,0.0,1.0
6836,0,952,12301,10116,1,12,0,0,27,0,2,3,2,0,0,0,0,0,0,0.6597,0,0,0.0,0.0,1.0,0.0,0.0
4459,0,1751,794,77624,0,0,0,0,21,0,1,0,2,0,0,0,0,0,0,0.5423,0,1,0.33,0.33,0.0,0.33,0.0
12729,0,825,21146,24935,1,4,1,0,41,0,2,1,2,0,0,0,0,0,0,-0.849,0,0,0.0,0.67,0.0,0.33,0.0
3263,0,292,135,12110,0,0,0,1,31,0,1,0,2,0,0,0,1,0,0,-0.7717,0,0,0.0,0.0,0.0,0.25,0.75
17754,0,2765,1288,3768,0,0,0,1,34,0,5,0,1,0,0,0,0,0,0,-0.7783,0,0,0.0,0.0,0.0,0.0,0.0
12335,0,2696,1807,37192,0,0,0,0,34,0,3,1,1,0,0,0,0,0,0,0.8176,0,0,0.0,0.0,0.0,0.0,1.0
11901,1,11759,16581,64962,0,16,15,0,23,1,1,0,0,0,0,1,0,0,0,-0.3818,0,0,0.0,0.4,0.0,0.2,0.4
11038,0,15921,16596,336290,0,0,0,0,38,0,1,0,0,0,1,0,1,0,0,-0.4404,0,0,0.0,0.5,0.0,0.0,0.5
6398,1,11253,12156,10568,0,0,0,1,22,0,1,0,1,1,0,0,0,0,0,-0.5719,0,0,0.0,0.67,0.0,0.33,0.0
13717,0,5559,5065,19967,0,1,1,0,26,0,1,1,2,0,0,0,0,0,0,-0.3818,0,0,0.0,0.0,0.0,0.5,0.5
17883,0,195,90,5813,0,0,0,0,23,0,1,4,3,0,0,0,0,0,0,-0.9136,0,0,0.0,0.0,0.0,0.4,0.6
5020,0,29,18,1848,0,2,0,1,31,0,3,0,0,0,0,0,0,0,0,-0.6124,0,0,0.0,0.33,0.17,0.5,0.0
9425,1,12462,12289,21,0,0,0,0,45,0,0,0,1,1,0,0,0,0,0,0.0,0,0,0.14,0.29,0.0,0.14,0.43
11527,0,1537,690,1742,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,-0.3182,0,0,0.0,0.5,0.0,0.0,0.5
10678,0,163,116,36401,0,0,0,0,30,0,6,0,0,0,0,0,1,0,0,-0.6486,0,0,0.0,0.5,0.0,0.5,0.0
1372,0,596,850,89320,0,0,0,1,37,0,1,0,0,0,0,0,0,0,0,-0.7783,0,0,0.25,0.25,0.0,0.0,0.5
10363,1,412,156,16021,0,0,0,1,32,1,1,0,3,0,0,1,0,0,0,-0.5423,0,0,0.0,0.8,0.0,0.0,0.2
439,0,314,12,445,0,1,0,0,58,0,0,0,1,0,0,0,0,0,0,0.4389,0,1,0.2,0.4,0.0,0.0,0.4
14154,1,503,45,9759,0,0,0,0,40,0,2,7,0,1,0,0,0,0,1,0.7906,0,0,0.0,0.17,0.17,0.17,0.5
11127,0,213,3,4408,0,0,0,0,23,0,1,2,1,0,0,0,0,0,0,-0.7003,0,0,0.0,0.83,0.0,0.17,0.0
12141,1,530,649,2336,0,0,1,0,20,0,0,0,1,0,0,0,0,0,0,-0.3182,0,0,0.0,0.33,0.33,0.33,0.0
11492,0,1259,1943,147600,0,0,0,0,31,0,0,2,0,0,1,0,0,0,0,-0.8934,0,0,0.0,0.25,0.25,0.5,0.0
7512,0,30,3,240,0,0,0,0,30,0,2,1,2,0,0,0,0,0,0,-0.4215,0,0,0.0,0.5,0.5,0.0,0.0
8941,0,435,695,55463,0,0,0,0,45,0,1,0,2,0,0,0,0,0,0,0.6705,0,0,0.0,0.67,0.11,0.22,0.0
8091,0,1114,1676,1095,0,0,0,0,45,0,0,0,1,0,1,0,0,0,0,0.9217,0,1,0.0,0.29,0.0,0.14,0.57
8217,0,789,467,5522,0,0,0,0,48,0,0,3,3,0,0,0,0,0,0,-0.5859,0,0,0.0,0.67,0.0,0.33,0.0
11538,0,673,2429,10444,1,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0.6808,0,0,0.0,0.4,0.0,0.4,0.2
339,0,2,6,654,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,-0.5256,0,0,0.2,0.0,0.0,0.2,0.6
14635,0,1139,408,5341,0,0,0,0,39,0,0,1,0,0,0,0,0,0,0,-0.4215,0,0,0.0,0.29,0.0,0.29,0.43
16402,0,20,8,2587,0,0,0,0,33,0,1,0,1,0,1,0,0,0,0,-0.8658,0,0,0.0,0.4,0.0,0.0,0.6
8144,0,254,112,2416,0,3,0,0,27,0,2,3,0,0,1,0,0,0,0,0.3818,0,0,0.0,0.0,0.0,0.5,0.5
7836,1,4231,3252,1951,0,0,0,0,22,0,0,0,7,1,0,0,0,0,0,-0.4939,0,0,0.0,0.0,0.0,0.0,0.0
12221,1,2253,2126,7719,0,0,0,0,24,1,1,0,3,0,0,1,0,0,0,-0.8176,0,0,0.0,0.25,0.0,0.25,0.5
3223,0,115,45,2394,0,0,0,0,32,0,1,0,0,0,0,0,1,0,0,-0.4019,0,0,0.0,0.0,0.0,0.4,0.6
2950,0,1194,1333,17734,0,3,0,0,22,0,1,0,0,1,0,0,0,0,0,0.8883,0,1,0.0,0.0,0.25,0.25,0.5
12148,1,576,66,9329,0,0,0,0,27,0,0,0,2,1,0,0,0,0,0,-0.4767,0,0,0.14,0.0,0.0,0.14,0.71
9357,0,17141,15697,240328,0,2,0,0,40,0,7,0,2,0,0,0,0,0,0,-0.6249,0,0,0.0,0.0,0.0,0.25,0.75
15829,0,1403,500,3562,0,1,0,0,36,0,1,0,1,0,0,0,0,0,0,0.2815,0,1,0.0,0.33,0.17,0.17,0.33
903,0,1185,624,24087,0,0,0,0,38,0,9,0,1,0,0,0,1,0,0,-0.5423,0,1,0.0,0.33,0.0,0.33,0.33
8765,0,15,12,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,-0.855,0,0,0.0,0.5,0.12,0.25,0.12
11747,0,459,218,143,0,0,0,1,30,0,3,0,1,0,0,0,1,0,0,-0.91,0,0,0.0,0.5,0.0,0.25,0.25
7387,0,8,6,107,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,-0.2837,0,0,0.0,0.33,0.0,0.33,0.33
12277,0,18476,18027,116946,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,-0.6892,0,0,0.0,0.0,0.0,0.5,0.5
9048,0,1016,7334,63830,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,-0.8658,0,0,0.0,0.25,0.0,0.0,0.75
12247,0,3299,1757,163562,0,1,0,0,43,0,4,0,0,0,0,0,0,0,0,-0.8065,0,0,0.0,0.57,0.0,0.43,0.0
1593,0,796,1152,27738,0,0,0,0,20,0,0,5,1,0,1,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,0.5
366,0,1537,785,6296,0,0,0,0,21,0,3,2,1,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.17,0.33
9482,0,397,378,18666,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0258,0,0,0.0,0.5,0.0,0.0,0.5
10170,0,2320,162,58157,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.25,0.0,0.25,0.5
2199,0,478,218,29511,0,3,3,0,43,0,2,2,0,0,0,0,1,0,0,-0.25,0,0,0.0,0.75,0.0,0.25,0.0
12482,1,312,415,20212,0,0,0,0,48,0,4,0,1,0,0,0,0,0,0,-0.7783,0,0,0.0,0.2,0.0,0.4,0.4
12741,0,108,78,3701,0,0,0,0,32,0,3,0,1,0,0,0,0,0,0,-0.7783,0,0,0.0,0.6,0.2,0.0,0.2
12421,0,1934,1858,26916,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,-0.9217,0,0,0.2,0.4,0.0,0.2,0.2
3609,1,36175,33054,78458,0,1,0,0,21,0,0,0,3,0,0,0,0,0,0,-0.4404,0,0,0.25,0.0,0.0,0.0,0.75
14143,0,29,0,361,0,0,0,0,22,0,4,0,1,0,0,0,1,0,0,-0.296,0,0,0.0,0.0,0.0,0.5,0.5
8658,1,9770,10538,87771,0,24,21,0,37,0,0,1,1,0,0,0,0,0,0,-0.8481,0,0,0.0,0.5,0.0,0.0,0.5
3843,0,224,4731,344,0,0,0,0,34,0,4,0,0,0,0,0,0,0,0,0.7845,0,0,0.0,0.33,0.33,0.17,0.17
8054,0,808,969,1628,0,3,0,0,32,0,1,0,0,0,0,0,1,0,0,0.5719,0,0,0.2,0.8,0.0,0.0,0.0
15657,0,979,519,36783,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,-0.2732,0,0,0.67,0.33,0.0,0.0,0.0
7916,0,1788,1804,7987,0,0,0,0,25,0,1,1,0,0,0,0,0,0,0,0.3182,0,0,0.0,0.33,0.0,0.67,0.0
16427,1,325,93,2965,0,1,0,0,44,1,1,0,0,0,0,1,0,0,0,0.9382,0,0,0.2,0.0,0.0,0.2,0.6
14656,1,1729,1506,3572,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,-0.3612,0,0,0.14,0.29,0.0,0.29,0.29
3993,0,4989,1632,52672,0,0,1,0,25,0,10,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.5,0.5
15186,0,141,25,2697,0,0,0,0,44,0,1,1,9,0,0,0,0,0,0,-0.8834,0,1,0.14,0.43,0.0,0.14,0.29
14732,0,959,288,10356,0,0,0,0,45,0,4,0,18,0,0,0,1,0,0,-0.0772,0,0,0.0,0.75,0.0,0.12,0.12
14034,0,190,2901,526,0,3,2,0,39,0,2,3,0,0,0,0,0,0,0,-0.6124,0,0,0.0,0.0,0.17,0.17,0.67
17728,0,3142,1929,22111,0,1,0,0,34,0,3,0,1,0,0,0,0,0,0,-0.743,0,1,0.0,0.4,0.0,0.2,0.4
13375,1,11747,16571,64958,0,7,7,0,24,1,1,0,5,0,0,1,0,0,0,-0.7184,0,1,0.0,0.0,0.0,0.33,0.67
15731,1,10793,10136,1910,0,0,0,0,32,0,0,0,3,0,0,0,0,0,0,-0.25,0,0,0.25,0.0,0.0,0.5,0.25
17914,0,619,420,24807,0,0,0,0,25,0,2,0,1,0,0,0,1,0,0,-0.8316,0,0,0.0,1.0,0.0,0.0,0.0
16561,0,4113,2003,2489,0,2,1,1,45,0,2,2,3,0,0,0,0,0,0,-0.9217,0,0,0.0,0.0,0.0,0.0,1.0
11923,0,63520,63466,16160,0,16,8,1,40,0,0,1,2,0,0,0,0,0,0,-0.4404,0,0,0.0,0.44,0.0,0.11,0.44
85,0,0,2,21,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,-0.8442,0,0,0.0,0.14,0.14,0.29,0.43
167,0,166,10,81,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,-0.25,0,0,0.0,0.14,0.0,0.57,0.29
5903,0,5724,5209,54151,0,2,1,0,33,0,0,0,0,0,0,0,0,0,0,0.6249,0,0,0.17,0.17,0.33,0.0,0.33
11496,0,137,17,138,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,-0.8648,0,0,0.0,0.0,0.0,0.0,1.0
10477,0,3308,7072,44539,0,243,24,0,47,0,3,0,6,0,0,0,0,0,0,0.8934,0,0,0.14,0.43,0.14,0.14,0.14
3781,0,29,44,0,0,0,0,0,44,0,1,0,0,0,0,0,1,0,0,-0.872,0,0,0.17,0.33,0.17,0.17,0.17
1418,0,1223,363,20710,0,2,1,0,22,0,4,0,3,0,0,0,0,0,0,-0.5719,0,0,0.0,1.0,0.0,0.0,0.0
4519,0,348,66,12355,0,0,0,0,48,0,3,0,8,0,1,0,0,0,0,-0.7269,0,0,0.0,1.0,0.0,0.0,0.0
16376,0,29144,29433,105772,0,5,2,1,31,0,1,1,2,0,1,0,0,0,0,-0.802,0,0,0.0,0.67,0.0,0.0,0.33
4438,0,990,15624,26970,0,5,6,0,44,0,1,0,1,0,0,0,0,0,0,-0.4767,0,0,0.0,0.57,0.0,0.29,0.14
4031,0,130,9,580,0,0,0,1,46,0,1,0,1,0,0,0,0,0,0,-0.9279,0,0,0.0,0.27,0.0,0.27,0.45
46,0,300,123,477,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,-0.8176,0,0,0.12,0.5,0.0,0.12,0.25
2701,0,3984,2055,17439,0,0,0,0,45,0,2,0,1,0,0,0,0,0,0,-0.7121,0,0,0.27,0.18,0.09,0.36,0.09
13443,0,7021,6515,6300,0,0,0,0,43,0,3,0,2,0,1,0,0,0,0,-0.9136,0,1,0.0,0.17,0.0,0.17,0.67
10240,0,8,8,29,0,0,0,0,50,0,0,0,2,0,0,0,0,0,0,-0.4809,0,0,0.0,0.38,0.0,0.25,0.38
13311,1,4568,4526,60179,0,17,18,0,27,0,0,0,1,0,0,0,0,0,0,0.1027,0,1,0.0,0.0,0.0,0.0,0.0
11909,0,103,33,5747,0,0,0,1,42,0,0,1,1,0,0,0,0,0,0,-0.5719,0,0,0.17,0.33,0.0,0.17,0.33
2069,0,0,0,1,0,0,0,1,35,0,11,0,4,0,0,0,1,0,0,-0.3814,0,0,0.0,0.0,0.0,1.0,0.0
1522,0,10019,9299,73709,0,1,0,0,22,0,4,0,0,0,0,0,0,0,0,-0.3612,0,1,0.0,0.0,0.0,0.0,1.0
8358,0,38,4,719,0,0,0,0,42,0,6,0,4,0,0,0,0,0,0,-0.8591,0,0,0.0,0.12,0.0,0.25,0.62
3942,0,4973,4120,62926,0,0,0,0,39,0,4,0,9,0,0,0,0,0,0,-0.5267,0,1,0.0,1.0,0.0,0.0,0.0
15892,0,1224,25242,4916,1,7,4,0,28,0,5,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0.67,0.0,0.33,0.0
14619,0,31,10,403,0,0,0,1,44,0,1,2,5,0,0,0,0,0,0,-0.9836,0,0,0.0,0.2,0.0,0.7,0.1
1078,1,544,91,5647,0,0,0,0,20,0,1,0,6,1,0,0,0,0,0,-0.8225,0,0,0.0,0.33,0.0,0.67,0.0
2175,0,4353,3127,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,-0.7845,0,0,0.0,0.33,0.0,0.17,0.5
9402,0,2731,6633,25369,1,1,0,0,25,0,1,0,8,0,0,0,0,0,0,0.5859,0,0,0.0,1.0,0.0,0.0,0.0
624,0,235,212,9543,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.33,0.33,0.0,0.33
15452,0,763,51,2401,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,-0.8316,0,0,0.17,0.67,0.0,0.0,0.17
6134,0,89,0,0,0,0,0,0,36,0,10,0,1,0,0,0,0,0,0,0.1695,0,0,0.25,0.0,0.25,0.0,0.5
7229,0,1093,886,22914,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0.4404,0,0,0.0,0.0,0.2,0.2,0.6
16288,0,36,6,197,0,0,0,0,50,0,7,0,3,0,0,0,0,0,0,-0.1124,0,0,0.0,0.0,0.0,0.2,0.8
8481,0,21,2,43,0,0,0,0,34,0,1,0,1,0,1,0,0,0,0,-0.9044,0,0,0.0,0.0,0.0,0.25,0.75
16331,0,4017,2753,644,0,2,0,0,39,0,0,0,1,0,0,0,0,0,0,-0.9419,0,0,0.25,0.25,0.0,0.25,0.25
4115,1,9439,8798,26671,0,4,0,0,40,0,1,0,1,0,0,0,0,0,0,-0.4404,0,0,0.0,0.43,0.14,0.14,0.29
15011,0,807,357,32686,0,0,0,0,47,0,0,1,0,0,0,0,0,0,0,-0.4215,0,1,0.0,0.0,0.0,0.0,1.0
15807,0,30170,37103,93603,0,17,14,0,46,0,0,3,8,0,0,0,0,0,0,-0.8779,0,1,0.0,0.22,0.0,0.56,0.22
6969,0,569,179,5242,0,2,0,0,30,0,2,0,2,0,0,0,0,0,0,-0.4939,0,0,0.0,1.0,0.0,0.0,0.0
15246,0,1561,495,649,0,0,0,0,44,0,2,0,1,0,0,0,1,0,0,-0.6908,0,0,0.0,0.57,0.0,0.29,0.14
13316,0,3,0,0,0,0,0,0,38,0,1,0,0,0,1,0,0,0,0,-0.6597,0,0,0.0,0.5,0.0,0.0,0.5
10950,0,429,55,902,0,2,2,0,29,0,3,3,1,0,0,0,0,0,0,-0.7096,0,0,0.0,0.67,0.0,0.33,0.0
425,0,1288,719,5296,0,0,0,0,34,0,2,3,5,0,0,0,0,0,0,-0.8317,0,0,0.0,0.25,0.0,0.25,0.5
13482,0,246,72,659,0,0,0,1,23,0,1,0,11,0,0,0,0,0,0,-0.5994,0,0,0.0,0.33,0.0,0.33,0.33
11326,0,1106,13,233,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,-0.7783,0,0,0.0,0.75,0.0,0.0,0.25
13213,1,1194,262,2978,0,0,0,0,23,1,1,0,1,0,0,1,0,0,0,0.5423,0,0,0.0,0.4,0.2,0.2,0.2
10200,1,151,75,2468,0,1,0,0,21,0,1,0,1,0,0,0,0,0,0,-0.1531,0,0,0.0,0.0,0.33,0.33,0.33
5923,0,6273,91236,230400,0,56,30,0,33,0,0,0,1,0,1,0,0,0,0,-0.7351,0,0,0.0,0.4,0.0,0.2,0.4
16829,0,2441,1845,10363,0,0,0,0,26,0,4,2,1,0,0,0,0,0,0,-0.8074,0,0,0.0,0.4,0.2,0.2,0.2
13252,0,191,702,1307,0,3,0,0,48,0,0,0,1,0,0,0,0,0,0,0.6369,0,0,0.17,0.33,0.0,0.17,0.33
5267,0,77,273,2442,0,0,0,0,36,0,1,0,2,0,0,0,0,0,0,-0.4939,0,0,0.17,0.5,0.0,0.33,0.0
11215,0,1694,1798,62346,0,0,0,1,34,0,1,0,1,0,0,0,0,0,0,-0.5859,0,1,0.0,0.0,0.0,0.0,1.0
7315,0,85,9,592,0,0,0,0,47,0,0,0,8,0,1,0,0,0,0,0.9552,0,0,0.0,0.29,0.36,0.0,0.36
5725,1,24541,25584,154916,0,8,3,0,28,1,1,0,1,0,0,1,0,0,0,0.7184,0,0,1.0,0.0,0.0,0.0,0.0
1739,0,427,197,1211,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0.9423,0,0,0.17,0.33,0.5,0.0,0.0
4257,0,0,0,145,0,0,0,0,25,0,1,0,1,0,1,0,0,0,0,-0.4019,0,0,0.0,0.17,0.17,0.5,0.17
12949,0,374,18,870,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,-0.0772,0,1,0.0,0.5,0.0,0.5,0.0
9058,0,8,5,7,0,0,0,0,45,0,0,1,4,0,0,0,0,0,0,0.802,0,1,0.0,0.44,0.11,0.22,0.22
1887,1,1023,252,10594,0,0,0,0,27,1,1,0,0,0,0,1,0,0,0,0.4215,0,0,0.0,0.0,1.0,0.0,0.0
7752,0,1549,1090,47494,0,0,0,0,22,0,5,3,3,0,0,0,1,0,0,0.3818,0,1,0.0,0.0,0.0,0.0,1.0
9935,0,1048,493,170,0,1,0,0,38,0,0,0,0,0,0,0,0,0,0,-0.4404,0,0,0.0,0.5,0.17,0.17,0.17
11206,0,29,23,1871,0,0,0,0,30,0,3,0,0,0,0,0,1,0,0,-0.2263,0,0,0.0,0.0,0.0,0.0,1.0
3214,1,210,58,18207,0,0,0,0,41,0,3,3,3,0,0,0,0,0,0,-0.2023,0,0,0.0,0.2,0.0,0.2,0.6
12351,0,3151,3452,168890,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
5359,0,119,41,527,0,0,0,0,48,0,2,0,4,0,0,0,0,0,0,-0.7057,0,0,0.0,0.5,0.0,0.25,0.25
7744,0,1330,1093,2435,0,8,4,0,48,0,1,0,3,0,0,0,1,0,0,0.7269,0,0,0.25,0.5,0.25,0.0,0.0
7855,0,1401,1953,4146,0,1,0,0,40,0,1,0,2,0,0,0,1,0,0,-0.4939,0,0,0.0,0.4,0.0,0.4,0.2
