,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,word_count,url,mentions,hashtags,mentions_count,hashtags_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis,contains_bad_words,contains_good_words,angry_level,fear_level,happy_level,sad_level,surprise_level
225,0,835,319,3,0,alllibertynews wikileaks_ blainehiggs davidccoon briangallantnb ctvatlantic cbcpolitics rcmpgrcpolice rcmpnb ralphgoodale nytimes realdonaldtrump fbiwfo lionelmedia rt_com justintrudeau potus thomasmulcair calebmaupin td_canada rtuknews wikileaks dnc gop bostonglobe stefanmolyneux govchristie lachrymosegov altusdoj baxter_dmitry nigel_farage evakbartlett cafreeland zoltanspox jenmckenziendp m_ignatieff birgittaj christyclarkbc jjhorgan wayneeaster pamdamoff theresa_may thejagmeetsingh fordnation c_mulroney nationalpost globalnews cbcradiocanada cbcjones ray methinks banksters rcmp higgy know cbc open comment section bit news knew would like dirty shirt nesy cdnpoli nbpoli,0,0,0,93,encyclopediadramatica.wiki,"['alllibertynews', 'Wikileaks_', 'blainehiggs', 'DavidCCoon', 'BrianGallantNB', 'CTVAtlantic', 'CBCPolitics', 'rcmpgrcpolice', 'RCMPNB', 'RalphGoodale', 'nytimes', 'realDonaldTrump', 'FBIWFO', 'LionelMedia', 'RT_com', 'JustinTrudeau', 'POTUS', 'ThomasMulcair', 'calebmaupin', 'TD_Canada', 'RTUKnews', 'wikileaks', 'DNC', 'GOP', 'BostonGlobe', 'StefanMolyneux', 'GovChristie', 'LachrymoseGov', 'AltUSDOJ', 'baxter_dmitry', 'Nigel_Farage', 'EvaKBartlett', 'cafreeland', 'zoltanspox', 'JenMcKenzieNDP', 'M_Ignatieff', 'birgittaj', 'christyclarkbc', 'jjhorgan', 'WayneEaster', 'PamDamoff', 'theresa_may', 'theJagmeetSingh', 'fordnation', 'C_Mulroney', 'nationalpost', 'globalnews', 'CBCRadioCanada', 'cbcjones', 'ray']","['cdnpoli', 'nbpoli']",50,2,0,1,0,1,0,0,-0.1027,0,1,0.33,0.67,0.0,0.0,0.0
8458,0,334,35,435,0,kamala harris ancestral village southern india rejoice sunday across country many wonder change new administration bring kamalaharris via nytimes,0,0,0,28,www.nytimes.com,['NYTimes'],['KamalaHarris'],1,1,0,0,0,0,0,0,0.4404,0,1,0.0,0.0,0.33,0.33,0.33
6899,1,13216,12218,49742,0,amaze video trump supporter vehicle fill trump flag surround escort kamala harris texas city via gatewaypundit,1,0,0,23,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,0.6808,0,1,0.0,0.25,0.0,0.0,0.75
10048,1,1710,836,2229,0,shock exclusive caught pennsylvania result show statistically impossible pattern behind bidens steal caught via gatewaypundit,0,0,0,21,www.thegatewaypundit.com,['gatewaypundit'],[],1,0,0,0,1,0,0,0,-0.6486,0,1,0.0,0.0,0.0,0.33,0.67
16298,0,1595,1244,39557,0,fuck gop create monster theyve enable every shitty thing he do dont get wash hand he,0,0,1,28,www.cnn.com,['GOP'],[],1,0,0,0,0,0,0,0,-0.8238,0,1,0.0,0.33,0.33,0.0,0.33
7470,0,11905,12188,10371,0,gop realdonaldtrump great news biden win win stock economy look today rebound million job create biden trump stock zoom high wall street predicts joe biden win fam46 bidenharris2020,22,13,0,51,www.cnn.com,"['GOP', 'realDonaldTrump']","['Biden', 'FAM46', 'BidenHarris2020']",2,3,0,0,0,0,0,0,0.9559,0,1,0.1,0.5,0.1,0.1,0.2
6773,0,2284,784,8814,0,forbes focus victory make abortion illegal nothing frequency abortion practical victory make abortion unnecessary require look policy program,0,0,0,33,www.desmoinesregister.com,['Forbes'],[],1,0,0,0,0,0,0,0,-0.5574,0,1,0.0,0.5,0.0,0.5,0.0
13567,0,27,9,1320,0,thanksgiving message trump say like thirdworld country lose election via yahoo realdonaldtrump laughable weve become 3rd world country cuz undermine democracy housegop senategop senatedems housedemocrats,0,0,0,34,news.yahoo.com,"['Yahoo', 'realDonaldTrump', 'HouseGOP', 'SenateGOP', 'SenateDems', 'HouseDemocrats']",[],6,0,0,1,0,0,0,0,-0.296,0,1,0.0,0.0,0.0,0.33,0.67
7173,0,1295,498,14752,0,gop realdonaldtrump either guy stupid expect party stupid really really short term memory,0,0,1,26,www.nytimes.com,"['GOP', 'realDonaldTrump']",[],2,0,0,0,0,0,0,0,-0.6249,0,1,0.25,0.0,0.25,0.0,0.5
9037,0,162,60,1551,0,stupid gop motherfucker encourage trump election fuckery charge treason gop pat toomey call trump cooperate biden transition,0,0,0,28,www.axios.com,['GOP'],[],1,0,0,0,0,0,0,0,-0.8225,0,1,0.25,0.0,0.25,0.0,0.5
572,0,479,34,3719,0,darkest moment debate commanderinchief pivot responsibility current soldier demean former soldier follow brightest father displayed love son debate 2020,0,0,0,41,www.rollingstone.com,[],['Debates'],0,1,0,0,0,0,0,0,0.7184,0,1,0.0,0.5,0.5,0.0,0.0
15622,0,861,114,7318,0,trump final day rage denial new york time move toward inauguration dayi thought almost daily remark attribute henry adam expect bad bad expect say patricia otoole biographer,0,0,0,45,www.nytimes.com,[],[],0,0,0,0,0,0,0,0,-0.891,0,1,0.0,0.18,0.27,0.27,0.27
17621,0,663,269,5333,0,via nytimes russian hack system act donald trump obviously collusion would spoken bounty issue month back theyre fuck treasury dept still silent fbi,1,0,0,47,www.nytimes.com,"['NYTimes', 'FBI']",[],2,0,0,0,0,0,0,0,-0.4019,0,1,0.0,0.6,0.2,0.0,0.2
14737,0,595,62559,2858,1,president donald trump threaten veto defense policy bill unless end protection internet company shield held liable material post user,2,1,0,34,www.turnto23.com,[],[],0,0,0,0,0,0,0,0,-0.2732,0,1,0.0,0.86,0.0,0.0,0.14
3179,0,922,752,30154,0,lady2018cat walkawayaus freelion7 briteeyes8 patpenn2 enemyoftheleft nfulmer0827 easterndmondbk foundinnv donnawr8 jessjackie50 bluehandrising marylene58 msspy007 gop realjameswoods realdonaldtrump thedemocrats anthonymentill4 oann judgejeanine marklevinshow govmikehuckabee tomfitton consider awful lot people descend slave owner commie rewrite history dont people able call b use small piece know slave owner 1 200 direct descendant genghis khan,2,2,1,75,www.discovermagazine.com,"['Lady2018Cat', 'walkawayAUS', 'FreeLion7', 'BriteEyes8', 'PatPenn2', 'EnemyOfTheLeft', 'nfulmer0827', 'Easterndmondbk', 'FoundinNV', 'DonnaWR8', 'jessjackie50', 'BluehandRising', 'marylene58', 'MsSpy007', 'GOP', 'RealJamesWoods', 'realDonaldTrump', 'TheDemocrats', 'anthonymentill4', 'OANN', 'JudgeJeanine', 'marklevinshow', 'GovMikeHuckabee', 'TomFitton']",[],24,0,0,0,1,0,0,0,-0.4588,0,1,0.0,0.4,0.0,0.6,0.0
3232,0,444,182,1575,0,savannahguthrie kudos m guthrie preparedness stay focus interview donald article break tactic top notch journalism,0,0,0,26,news.yahoo.com,['SavannahGuthrie'],[],1,0,0,1,0,0,0,0,0.6249,0,1,0.33,0.0,0.0,0.0,0.67
3672,0,1803,282,9,0,trump call crazy uncle retweeting insane conspiracy theory biden seal team 6 task amp purpose,0,0,0,22,taskandpurpose.com,[],[],0,0,0,1,0,0,0,0,-0.8176,0,1,0.0,0.33,0.0,0.0,0.67
154,0,768,173,3900,0,approach tesla av interest suspect dare thought provoke prescient controversial perhaps bit need kick pant via slate,1,0,0,34,slate.com,"['Tesla', 'slate']",[],2,0,0,1,0,0,0,0,-0.4019,0,1,0.14,0.29,0.14,0.0,0.43
8668,0,4930,2567,47149,0,msnbc gop accept race legitimate claim race lose ballot illegitimate embarrass irresponsible dangerous stunt senatemajldr,5,2,0,34,www.theatlantic.com,"['MSNBC', 'GOP', 'senatemajldr']",[],3,0,0,0,0,1,0,0,-0.8074,0,1,0.0,0.62,0.0,0.25,0.12
14589,0,122,40,5878,0,must admit bit schadenfreude ordinary republican need experience sort recrimination however sterling correct behavior isnt pull back someone likely injured kill,0,0,0,39,www.washingtonpost.com,[],[],0,0,0,0,0,0,0,0,-0.765,0,1,0.0,0.33,0.17,0.17,0.33
3710,0,846,52,2738,0,entire nytimes sunday section essay series remind reader trump unfit lead nation evidence unapologetic corruption science push aside demagogy fake populism incompetent statesmanship,0,0,0,44,www.nytimes.com,['nytimes'],[],1,0,0,0,0,1,0,0,-0.7351,0,1,0.0,0.43,0.0,0.29,0.29
4087,0,745,127,19329,0,trump final campaign strategy american tire coronavirus americansaretiredoftrump eviltoxiclawlessliar potus vpjoebiden foxtv pagop ncgop nhgop gagop wigop flgop migop txgop sdgop scgop vagop azgop cogop mtgop nvgop gop,0,0,0,32,nationalinterest.org,"['POTUS', 'VP', 'FOXTV', 'PAGOP', 'NCGOP', 'NHGOP', 'GAGOP', 'WIGOP', 'FLGOP', 'MIGOP', 'TXGOP', 'SDGOP', 'SCGOP', 'VAGOP', 'AZGOP', 'COGOP', 'MTGOP', 'NVGOP', 'GOP']","['AmericansAreTiredOfTrump', 'EvilToxicLawlessLIAR']",19,2,0,1,0,0,0,0,0.0,0,1,0.0,0.67,0.0,0.0,0.33
6225,0,352,143,5105,0,afraid stupid people like trump follower dont afraid covid trump say undermine public health message new york time,0,0,0,27,www.nytimes.com,[],[],0,0,0,0,0,0,0,0,-0.4767,0,1,0.0,0.4,0.0,0.0,0.6
3087,0,1700,1733,41194,0,barr pathetic hearing house nobody understood serious charge would trump congress start impeachment hearing pls read share,1,0,0,36,www.insider.com,[],[],0,0,0,0,0,0,0,0,-0.3612,0,1,0.0,0.2,0.2,0.2,0.4
3951,0,4988,1997,43575,0,gop realdonaldtrump speak failure donald cant even succeed criminal mobster lie propaganda criminal extortion leavinga trail death hunter biden story russiandisinfo dozen former intel official say,0,0,0,40,www.politico.com,"['gop', 'realDonaldTrump']",[],2,0,0,0,0,1,0,0,-0.7412,0,1,0.0,0.29,0.0,0.57,0.14
5786,0,146,104,43972,0,mikey1142rich shannonsharpe nope zero tolerance policy start trump admin specific policy start use force separation deterrent amp due previous law practice obama policy specifically start trump doj,23,2,0,50,www.politifact.com,"['Mikey1142rich', 'ShannonSharpe']",[],2,0,0,0,0,0,0,0,-0.2235,0,1,0.0,0.57,0.0,0.0,0.43
4374,0,4998,3510,25290,0,lesley stahl 60 minute tough poor donald decide wouldnt continue interview question tough doesnt like question woman,0,0,0,37,www.washingtonpost.com,[],[],0,0,0,0,0,0,0,0,-0.7359,0,1,0.0,1.0,0.0,0.0,0.0
16054,0,943,68089,102485,0,game covid vaccine pfizer biontech duplicate production line europe limit united state ability control pfizers global supply force pfizer serve u first could diplomatically delicate,23,7,0,39,www.nytimes.com,[],[],0,0,0,0,0,0,0,0,0.6486,0,1,0.0,0.33,0.0,0.33,0.33
16162,0,200,284,14706,0,floydmatt texastribune constitution exclusively authorizes state legislature write election law state rule law executive order governor ruling judge,0,0,0,31,constitutioncenter.org,"['floydmatt', 'TexasTribune']",[],2,0,0,1,0,0,0,0,0.0,0,1,0.0,0.43,0.0,0.29,0.29
6976,0,10101,8955,107332,0,cnn poll biden lead michigan wisconsin campaign end tighter race arizona north carolina,0,0,0,21,www.cnn.com,[],[],0,0,0,0,0,0,0,0,0.0,0,1,0.0,1.0,0.0,0.0,0.0
17926,0,5877,5475,59505,0,gop version christmas carol bad tinytim insurance shouldnt cover preexist condition cant give mom dad unemployment lose job theyll incentive find new work,0,0,0,43,www.washingtonpost.com,['GOP'],"['TinyTim', 'unemployment']",1,2,0,0,0,0,0,0,-0.765,0,1,0.0,0.71,0.0,0.29,0.0
9279,1,7929,7717,17957,0,biden covid advisor call unconstitutional 46 week nationwide lockdown revive economy stupid virus control anyone brain know,0,0,0,30,www.thegatewaypundit.com,[],[],0,0,0,0,0,0,0,0,-0.25,0,1,0.0,1.0,0.0,0.0,0.0
4681,0,655,995,11337,0,buttigieg drop presidential race write best seller new york time thank gd petebuttigieg give heart soul smart saveourdemocracy elect joebiden potus rebuild trust country,7,1,0,40,www.nytimes.com,"['PeteButtigieg', 'JoeBiden']","['SaveOurDemocracy', 'Trust']",2,2,0,0,0,0,0,0,0.891,0,1,0.0,0.5,0.0,0.17,0.33
4478,0,331,135,3906,0,here thing american beer trump past four yearsevery morning every afternoon every eveninglike drunk bar wont shut votebiden votebluetoendthisnightmare,0,0,0,35,www.politico.com,[],"['VoteBiden', 'VoteBlueToEndThisNightmare']",0,2,0,0,0,0,0,0,-0.34,0,1,0.25,0.0,0.0,0.25,0.5
9291,0,251,72,9265,0,maybe giuliani misspoke say election fraud maybe meant erection fraud mean find way explain borat scene,2,0,0,29,www.thestar.com,[],[],0,0,0,0,0,0,0,0,-0.8225,0,1,0.0,0.0,0.0,0.0,1.0
13696,1,67,160,5,0,conclude high confidence election 2020 data alter battleground state result hundred thousand vote cast president trump transfer vice president biden,2,0,0,38,www.thegatewaypundit.com,[],[],0,0,0,0,0,0,0,0,0.1531,0,1,0.0,0.5,0.0,0.25,0.25
999,0,1985,1222,6662,0,agent complain longer test return home work rally realdonaldtrump administration doesnt secret service obvious whitehouse gop markmeadows,0,0,0,37,www.washingtonpost.com,"['realDonaldTrump', 'WhiteHouse', 'gop', 'MarkMeadows']",[],4,0,0,0,0,1,0,0,-0.3612,0,1,0.0,0.4,0.0,0.4,0.2
11429,0,4487,11345,7041,1,thank joshrogin write importance usasean alliance check exhibition curated partnership statedept highlight strong connection u asean country,1,1,0,37,ow.ly,"['joshrogin', 'StateDept']",[],2,0,0,1,0,0,0,0,0.8658,0,1,0.0,0.5,0.5,0.0,0.0
647,0,1527,1144,46734,0,keep pressure amp dont let trump deflect criminal activity let get away false claim hold responsible covid death inaction trump paid 750 federal income tax 2017 here math new york time,0,0,0,48,www.nytimes.com,[],[],0,0,0,0,0,0,0,0,-0.8481,0,1,0.11,0.22,0.0,0.33,0.33
7586,0,1142,888,9617,0,pandemic still rag trump consistently downplayed tragically mismanage feel absolutely obligation contain wound afraid dangerous realdonaldtrump gop gop covid19 trumpcovid19,1,1,0,41,www.washingtonpost.com,"['realDonaldTrump', 'GOP']","['GOP', 'COVID19', 'TrumpCovid19']",2,3,0,0,0,0,0,0,-0.7783,0,1,0.25,0.38,0.0,0.25,0.12
15152,0,2,0,103,0,trump giulianis georgia election fraud farce underscore republican party civil via nbcnewsthink gop need stop farce 25th amendment cur,0,0,0,28,www.nbcnews.com,['NBCNewsTHINK'],[],1,0,0,0,0,0,0,0,-0.8271,0,1,0.0,0.0,0.0,0.0,1.0
9110,0,434,1463,14024,0,get politics blood sport partisan loyalty really worth shred american faith democracy danpatrick gop,0,0,0,23,www.dallasnews.com,"['DanPatrick', 'GOP']",[],2,0,0,0,0,0,0,0,0.8173,0,1,0.0,0.4,0.2,0.0,0.4
207,0,350,57,765,0,romegeorgiaman5 thedemocrats great greeting marxist europe everything really much well doin,1,0,0,20,www.theatlantic.com,"['romegeorgiaman5', 'TheDemocrats']",[],2,0,0,0,0,0,0,0,0.8434,0,1,0.0,0.0,0.33,0.33,0.33
10713,0,328,256,42564,0,yall ever notice pattern lindseygrahamsc realdonaldtrump gop general never fault follow lame tire excuse,0,0,0,23,www.mediaite.com,"['LindseyGrahamSC', 'realDonaldTrump', 'GOP']",[],3,0,0,0,0,0,0,0,0.598,0,1,0.0,0.33,0.0,0.33,0.33
13500,0,402,1256,149,0,skeptic attack iran include senior military officer united state israel fear chain reaction would leave side bad,0,1,0,28,www.washingtonpost.com,[],['Iran'],0,1,0,0,0,0,0,0,-0.8442,0,1,0.0,0.4,0.0,0.6,0.0
17430,0,24,0,116,0,friday oval office meeting discussion realdonaldtrump invoke martial law absurd downright scary reminds nytimes article unlikely 25th amendment would ever get invoked may need use,0,0,0,42,www.nytimes.com,"['realDonaldTrump', 'nytimes']",[],2,0,0,0,0,1,0,0,-0.4939,0,1,0.0,0.67,0.0,0.0,0.33
2137,0,4996,4143,67517,0,neither obama biden criminal investigation despite president assertion trump lash barr realize inquiry russia probe wont public election via usatoday,0,0,0,34,www.usatoday.com,['USATODAY'],[],1,0,0,0,0,0,0,0,0.4168,0,1,0.33,0.0,0.0,0.33,0.33
17254,0,4990,976,6969,0,jrubinblogger republican say upset outrage almost never foul language four year realdonaldtrump deficit four year gop government 1,0,0,0,36,www.washingtonpost.com,"['JRubinBlogger', 'realDonaldTrump', 'GOP']",[],3,0,0,0,0,0,0,0,-0.8225,0,1,0.0,0.33,0.0,0.0,0.67
12128,0,37,12,264,0,christina_bobb ummmwhat stop spew false information public fraud evidence oath court room present none state voter fraud shameless cnn federal judge dismisses trump campaign pennsylvania lawsuit,0,0,0,42,www.cnn.com,['christina_bobb'],[],1,0,0,0,0,0,0,0,-0.9201,0,1,0.17,0.5,0.0,0.17,0.17
3739,1,307,396,35418,0,thats right folk facebook executive currently block negative evidence hunter joe bidens corrupt activity ukraine person coordinate corrupt activity biden family payoff ukraine,0,0,0,41,www.zerohedge.com,[],[],0,0,0,0,0,0,0,0,-0.765,0,1,0.0,0.71,0.0,0.14,0.14
7535,0,885,941,119677,0,gop realdonaldtrump remember trump lie 2016 cut tax fail gop planning increase tax american increase already sign seal amp deliver 17 tax cut amp job actdelayed tax increase dress tax cut,1,1,0,49,www.nytimes.com,"['GOP', 'realDonaldTrump']",[],2,0,0,0,0,0,0,0,-0.4404,0,1,0.0,0.67,0.0,0.0,0.33
15625,0,329,11,15224,0,teacher turn home ppe factory pandemic honor new car cnn gop gopleader senatemajldr dnc speakerpelosi senschumer joebiden cnn msnbc facethenation markmeadows stevenmnuchin1,0,0,0,34,www.cnn.com,"['GOP', 'GOPLeader', 'senatemajldr', 'DNC', 'SpeakerPelosi', 'SenSchumer', 'JoeBiden', 'CNN', 'MSNBC', 'FaceTheNation', 'MarkMeadows', 'stevenmnuchin1']",[],12,0,0,0,0,1,0,0,0.4939,0,1,0.0,0.0,0.0,0.5,0.5
4393,0,1761,1476,6683,0,machine move information farright ecosystem prepare audience real chance trump lose goal simpleto preemptively delegitimize outcome clear victory incumbent,0,0,0,38,www.theatlantic.com,[],[],0,0,0,0,0,0,0,0,0.2263,0,1,0.0,0.43,0.0,0.43,0.14
5586,0,987,15614,26970,0,mr trump make clear intend cry fraud loses election seek enlist court support confirm judge barrett election circumstance carry unacceptable risk washingtonpost ed,9,6,0,41,www.washingtonpost.com,['washingtonpost'],[],1,0,0,0,0,0,0,0,-0.8402,0,1,0.0,0.33,0.0,0.5,0.17
4623,0,361,39,268,0,national review new twist hunter biden saga white house meeting elite chinese group biden china via googlenews,0,0,0,24,www.nationalreview.com,['GoogleNews'],"['Biden', 'China']",1,2,0,0,0,0,0,0,0.0,0,1,0.0,0.33,0.33,0.0,0.33
13879,1,61654,60202,3,0,wow new case pennsylvania point pennsylvania constitution prohibits mailin ballot probably disallowed even though election certify probably change,5,1,0,35,clashdaily.com,[],[],0,0,1,0,0,0,0,0,0.5859,0,1,0.0,0.5,0.0,0.17,0.33
12730,0,8,0,2,0,realdonaldtrump another trump flunky help trump destroy united state blood thousand die continue covid trump hand,0,0,0,27,www.washingtonpost.com,['realDonaldTrump'],[],1,0,0,0,0,0,0,0,-0.3612,0,1,0.0,0.17,0.0,0.17,0.67
14408,0,1158,204,19220,0,postelection antic history remember individual1 big loser presidential politics conservative national review,0,0,0,23,www.nationalreview.com,[],"['Individual1', 'LOSER']",0,2,0,0,0,0,0,0,-0.5267,0,1,0.0,0.5,0.25,0.25,0.0
7828,0,1897,975,15357,0,soloyochapin realdonaldtrump gop dnc joebiden kamalaharris actor portrayed hitler video amaze here article,17,2,0,22,www.bbc.com,"['soloyochapin', 'realDonaldTrump', 'GOP', 'DNC', 'JoeBiden', 'KamalaHarris']",[],6,0,0,0,0,0,0,0,0.5423,0,1,0.0,0.0,0.0,0.0,1.0
16027,1,794,348,36813,0,marshablackburn glen beck video speaks million american sick amp tire weak spineless nothing republican katie taylor senategop housegop,0,0,0,26,parler.com,"['MarshaBlackburn', 'SenateGOP', 'HouseGOP']",[],3,0,1,0,0,0,0,0,-0.7351,0,1,0.0,0.33,0.0,0.67,0.0
13426,0,4096,2017,2303,0,1 fucker mentally amp every second gop leadership continue stand beside pathologically lie criminal earn wither scorn purview history realdonaldtrump do shock amp awe barrage lie sogt,0,0,1,43,www.cnn.com,"['GOP', 'realDonaldTrump']",[],2,0,0,0,0,0,0,0,-0.9186,0,1,0.14,0.29,0.0,0.14,0.43
15484,0,4950,2476,115578,0,gop joebiden secures enough elector president 288 306 electoral vote certify far joseph r biden jr 222 232 electoral vote certify far donald trump bidenwon trumplost,0,0,0,38,www.nytimes.com,"['GOP', 'JoeBiden']","['BidenWon', 'TrumpLost']",2,2,0,0,0,0,0,0,0.3182,0,1,0.0,0.75,0.0,0.0,0.25
15543,1,532,499,13177,0,thirteen year collaboration isi alqaeda 15k fighter hiding small forest achieve zero,1,0,0,21,www.sott.net,[],"['ISIS', 'alQaeda']",0,2,0,0,0,0,0,0,-0.1531,0,1,1.0,0.0,0.0,0.0,0.0
14761,0,495,61,249,0,rashida tlaib remove tweet river phrase associate israel elimination jewish telegraphic agency via jtanews saracarterdc realdonaldtrump secpompeo,1,0,0,24,www.jta.org,"['jtanews', 'SaraCarterDC', 'realDonaldTrump', 'SecPompeo']",[],4,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
15431,0,1213,936,12463,0,trump block transition visit military spy agency trump crook somebody well check msnbc cnn abc nbcnews cbsnews foxnews axios gop dnc presidentelectbiden vicepresidentelectharris huffpost usatoday nytimes,0,0,0,36,www.washingtonpost.com,"['MSNBC', 'CNN', 'ABC', 'NBCNews', 'CBSNews', 'FoxNews', 'axios', 'GOP', 'DNC', 'HuffPost', 'USATODAY', 'nytimes']","['trump', 'PresidentElectBiden', 'VicePresidentElectHarris']",12,3,0,0,0,1,0,1,-0.2023,0,1,0.25,0.0,0.0,0.25,0.5
3054,0,406,164,3675,0,like savannahguthrie fun real question realdonaldtrump hit via nbcnews,0,0,0,20,www.nbcnews.com,"['SavannahGuthrie', 'realDonaldTrump', 'nbcnews']",[],3,0,0,0,0,0,0,0,0.7003,0,1,0.25,0.25,0.25,0.25,0.0
11427,0,19,2,258,0,samuelsilvajr murray_nyc realdonaldtrump newsmax oann foxnews joebiden read factual journalism associate press news symbol factual unbiased news 53 pulitzer prize majority unbiased news source list sits top forget bias fox breitbart aon,1,0,0,55,apnews.com,"['SamuelSilvaJr', 'murray_nyc', 'realDonaldTrump', 'newsmax', 'OANN', 'FoxNews', 'JoeBiden']",[],7,0,0,1,0,0,0,0,0.3818,0,1,0.17,0.5,0.0,0.17,0.17
