,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,description,favorite_count,retweet_count,contains_profanity,HQ,HNQ,MQ,MNQ,text_size,word_count,url,sentiment_analysis
13682,0,4078,2944,17504,0,interest article possible future ambassador uk amp key fact john adam usuk organisation johnadamssoc rmgstephenson tonyblenman,2,0,0,0,0,0,0,210,30,https://t.co/PQS2SJqqAY,0.4588
13683,0,4186,4207,22138,0,voter lawyer choose presidentcalling election unfair make judge stephanos bibas court appeal 3rd circuit appoint realdonaldtrump aka diaperdon,1,1,0,0,1,0,1,232,36,https://t.co/IBFtQ7jz0K,-0.4767
13684,0,2,7,404,0,drsamgirgis 2 pennsylvania voter apply mailin ballot tuesday three week nov 3 presidential election,1,0,0,0,0,0,0,162,26,https://t.co/nSUSaFe7Qn,0.0
13685,0,1,2,0,0,analysis covert israelisaudi meeting sends biden strong message iran via yahoonewsuk population israel 89 million population saudi arabia 337 million population iran 818 million,0,0,0,0,0,0,0,247,33,https://t.co/X2uhDJ594m,0.5106
13686,0,26249,28076,60172,0,agree anyone question outcome 2016 certainly hillaryclinton naturally class dignity bow gracefully,9,3,0,0,0,0,0,191,28,https://t.co/PDytlyE8M0,0.875
13687,0,262,141,11879,0,realdonaldtrump purpose national security 25th amendment immediately envoked trump destructive mental process put american risk trump childish tantrum defeat dangerous america health amp national security,0,0,0,0,0,0,1,300,45,https://t.co/pej4vRtwz4,-0.9081
13688,0,401,275,11375,0,republican filth dare mealy mouth cynical lie hypocrite talk biden need wash mouth bleach republican lob accusation elitism middle class joe sign upended politics populism,0,0,1,0,0,0,0,261,41,https://t.co/6y2etyJC4s,-0.5574
13689,0,384,135,3997,0,rinos nevertrumpers try rewrite realdonaldtrumps legacy wait generation two conservative judge go away,0,0,0,0,0,0,1,187,30,https://t.co/JAso9jOySr,0.0
13690,1,540,1163,5116,0,trump tweet 47 usb drive hold bidens vote miss djhj medium big story history bidencheated report medium censor twitter,0,1,0,0,0,0,0,214,37,https://t.co/Sw7PBncUN6,-0.5574
13691,0,667,2795,21209,0,charge unfairness serious call election unfair make charge require specific allegation proof neither write judge stephanos bibas trump appointee panel,1,0,0,0,0,0,0,251,40,https://t.co/XN5THtFEWo,-0.5267
13692,0,89,21985,71,0,nomination tony blinken secretary state look like positive signal ukraine read commentary atlanticcouncil p thanks biz_ukraine_mag,67,10,0,0,0,0,0,212,33,https://t.co/kfuwzRWUO1,0.8402
13693,1,46,17,776,0,cowboyintel maemalade1 fraud trump try cheat accept didnt work pathological fear lose expect behave cant help oh way,0,0,0,0,0,0,0,257,50,https://t.co/Zx5ST40uNN,-0.7601
13694,0,2212,134,9265,0,yiddish word outrageous trump executive order shonde plain simple mean shame scorch government last day trumpism begin washington post,0,0,0,0,0,0,0,212,32,https://t.co/YAUUAlfUsr,-0.7269
13695,0,4727,64639,58196,1,moron election official conclude recount milwaukee county two wisconsin county trump campaign paid total 3 million review ballot result bidens roughly 20000 vote lead state grow 132 vote,21,2,0,0,0,0,0,280,49,https://t.co/gIts9dy8zE,-0.4939
13696,1,67,160,5,0,conclude high confidence election 2020 data alter battleground state result hundred thousand vote cast president trump transfer vice president biden,2,0,0,0,0,0,0,249,41,https://t.co/uIzGXccNlV,0.1531
13697,0,2430,810,684,0,charge require specific allegation proof neither call election unfair make judge stephanos bibas reject trump elite team lawyer election challenge pennsylvania,0,0,0,0,0,0,0,273,42,https://t.co/ISqlkUP2d4,0.0397
13698,1,10517,9696,6666,0,break huge pennsylvania judge rule 2020 election likely unconstitutional trump case likelihood succeed give state legislator power choose elector,11,5,0,0,0,0,0,195,25,https://t.co/S53GoqC8aN,0.6705
13699,0,324,647,16,0,smart joebiden flip five state cnn forecasterenten built hillaryclinton success ie well barackobama certain battleground state county,0,0,0,0,0,0,1,236,35,https://t.co/kGgWFdnxAf,0.7845
13700,0,34,32,349,0,infantefan14 dpwimm realdonaldtrump donald trump politician since five year ago abuse power president result go history bad president ever,4,0,0,0,0,0,1,277,47,https://t.co/VKmMJO8cfu,-0.8271
13701,0,736,934,5126,0,correction nytimes shearm jmartnyt devalpatrick select joebiden would become third black attorney general ericholder aglynch,2,0,0,0,0,0,1,185,23,https://t.co/lrDzMzOxXw,0.0
13702,0,1161,1707,14893,0,yea virus many gop continue see fake issue party stupidity coronavirus update 9 state 1 1000 people coronaviruslinked cause washington post,1,0,0,0,0,0,1,244,43,https://t.co/gNg8xroOLP,-0.5106
13703,0,0,1,354,0,news2jan mailelei realdonaldtrump know grump family start resemble greek tragedy save grump nonsensical contradictory rant insanity defense criminal trial grump impeach lose election 2020 indict 2021,0,0,0,0,0,0,1,298,46,https://t.co/bUXJPMibBa,-0.936
13704,0,4767,3847,6620,0,donald trump president 2020 keep america great fact check former house republican flip central california seat,1,1,0,0,0,0,0,156,20,https://t.co/hG9BHMAdz0,0.6249
13705,0,0,1,354,0,biden202012 realdonaldtrump know grump family start resemble greek tragedy save grump nonsensical contradictory rant insanity defense criminal trial grump impeach lose election 2020 indict 2021,0,0,0,0,0,0,1,291,45,https://t.co/bUXJPMibBa,-0.936
13706,0,0,1,354,0,johndoran27 biden202012 realdonaldtrump joebiden know grump family start resemble greek tragedy save grump nonsensical contradictory rant insanity defense criminal trial grump impeach lose election 2020 indict 2021,0,0,0,0,0,0,1,314,47,https://t.co/bUXJPMibBa,-0.936
13707,1,2084,1891,17,0,break huge pennsylvania judge rule 2020 election likely unconstitutional trump case likelihood succeed give state legislator power choose elector ricothedems arrestthemallnow impeachobamasjudges mustread feedly,0,0,0,1,0,0,0,263,30,https://t.co/V94aXzHwJE,0.6705
13708,0,0,1,354,0,prm13001813 realdonaldtrump know grump family start resemble greek tragedy save grump nonsensical contradictory rant insanity defense criminal trial grump impeach lose election 2020 indict 2021,0,0,0,0,0,0,1,291,45,https://t.co/bUXJPMibBa,-0.936
13709,0,565,747,58272,0,trump move strip job protection white house budget analyst race transform civil service civil service exists ensure kind shit destructive functional governance stop,0,0,0,0,0,0,0,263,43,https://t.co/GrAFpOkPxZ,-0.5859
13710,0,0,1,354,0,peter_ganoo johnfromcranber realdonaldtrump know grump family start resemble greek tragedy save grump nonsensical contradictory rant insanity defense criminal trial grump impeach lose election 2020 indict 2021,0,0,0,0,0,0,1,308,46,https://t.co/bUXJPMibBa,-0.936
13711,0,0,1,354,0,cfcjimmy14 realdonaldtrump know grump family start resemble greek tragedy save grump nonsensical contradictory rant insanity defense criminal trial grump impeach lose election 2020 indict 2021,0,0,0,0,0,0,1,290,45,https://t.co/bUXJPMibBa,-0.936
13712,0,57,46,1951,0,kag gop senategop realdonaldtrump scotus brought negligent homicide charge part kill fellow american idiotic disregard public safety covid19 pandemic,0,0,1,0,1,0,1,268,41,https://t.co/FIduOO0dIz,-0.8225
13713,0,2886,2511,77173,0,fred eshelman donate 25m protrump houston group truethevote try find evidence fraud election refund disappointed group effort 25m would fed 1000 texas rich fool,6,3,0,0,0,0,0,277,50,https://t.co/AnY4w5cW5b,-0.7351
13714,0,10105,26900,48049,0,would huge win student commissioner rosenworcel longstanding champion digital equity broadband expansion jrosenworcel run fcc chair digitalequity edtech edtechchat,6,0,0,0,0,0,0,244,36,https://t.co/eSZsjc4inj,0.875
13715,0,1409,1265,17627,0,daphnehe1 dawson_ddr brballinger time2change20 paultheusa senmastriano hasnt thats another false narrative create fact apprehension prosecution child trafficker 26 trump compare obama,0,0,0,0,0,0,1,272,39,https://t.co/4IFh9UsYIx,-0.6369
13716,0,461,46,1933,0,long trump believe really rat top 10 regard profoundly important business figure cohen write barry new york time,1,0,0,0,0,0,0,191,32,https://t.co/uaktaUjO9e,0.4364
13717,0,5559,5065,19967,0,harris county sheriff lie warnock gop mislead crap put pac remove pac election advertising votewarnockossoffga,1,1,0,0,0,0,1,178,27,https://t.co/bA9zqYsjfn,-0.3818
13718,1,11415,11910,355,0,gateway pundit go news source election news report hour breitbart day fox news,0,0,0,0,0,0,0,154,27,https://t.co/0izkMrRjGC,0.0
13719,0,7,0,299,0,poll watcher allow recount nope wonder biden get fake vote recount wisconsin county demand trump increase bidens margin via yahoo,0,0,0,0,0,0,0,202,32,https://t.co/CJe9grJ1XG,-0.1027
13720,1,1896,2155,390,0,like beating dead horse anybody doesnt know biden half brain dead half pathological liar either pay attention situation,0,0,1,0,0,0,0,212,39,https://t.co/zd3DQcjVLm,-0.93
13721,0,1060,664,24841,0,tom09261988 joanie95270269 kenny_sowellfan marklevinshow realdonaldtrump rubbish wall isnt pay tax giveaway billionaire didnt pay claim base false assumption border cross trade deficit risen debt deficit skyrocket,0,0,1,0,0,1,1,353,51,https://t.co/D3BxHXeTq5,-0.7437
13722,0,2695,3015,12644,0,hearten despite corrupt president join congressional accomplice state election official court uphold rule law must enrage trump judge appoint discharge duty rather bidding,1,0,0,0,0,0,0,277,42,https://t.co/MSYDqNvBcZ,-0.6692
13723,1,10733,10331,13553,0,trump authorize assassination amp planning raid iran last dangerous hurrah make thing difficult biden,2,0,0,0,0,0,0,163,27,https://t.co/tNuAGXnJu2,-0.7096
13724,1,785,356,4388,0,let fight evil know god truth expose jon voight call trump supporter stand strong evil expose defeat video via gatewaypundit,0,0,0,0,0,1,0,210,37,https://t.co/CdDfVcTtWW,-0.8316
13725,0,2989,8103,100944,0,damage transatlantic relationship trump irreparable almost eightinten german say relationship poor shape via pewresearch,0,0,0,0,0,0,0,196,29,https://t.co/Hjh4zMzebP,-0.743
13726,0,695,231,62570,0,trump cabinet wealthy modern history fill welleducated secretary resume bearing goldman sachs exxonmobil onewest bank group president tout pedigree lot inherit wealth,0,0,0,0,0,0,0,278,42,https://t.co/GwyXux1fz1,0.6369
13727,1,1991,1418,5266,0,realdonaldtrump realcandaceo erictrump potus donaldjtrumpjr ivankatrump rudygiuliani mzhemingway katrinapierson kayleighmcenany gop smartest room join sidney powell team american thinker,0,0,0,0,0,0,1,264,29,https://t.co/Ig1yCnTdav,0.7351
13728,1,69546,123623,786,0,let fight evil know god truth expose jon voight call trump supporter stand strong evil expose defeat video gatewaypundit aag aag2020,15,9,0,0,0,1,0,220,38,https://t.co/5gjWWX6l9D,-0.8316
13729,1,3546,3511,1246,0,let fight evil know god truth expose jon voight call trump supporter stand strong evil expose defeat video,2,1,0,0,0,0,0,191,35,https://t.co/2jxiNikv3h,-0.8316
13730,0,50,64,586,0,gop focus policy amp high school behavior youd respect statecollege graduate poorest senate accusation elitism defeat billionaire incumbent wan ivy league degree,0,0,0,0,0,0,1,281,47,https://t.co/VABEJZt1Xl,-0.6597
13731,0,3703,2491,339004,0,trump legal defeat pile attack georgia election system raise gop concern doubtful trump could suppress vote,0,0,0,0,0,0,0,174,30,https://t.co/OfmKbw0San,-0.7906
13732,0,4,0,13,0,washingtonpost back civility reality donald trump show realdonaldtrump seriously realdonaldtrump never clue neocon pawn,0,0,0,0,0,0,1,187,27,https://t.co/7wgXskyeqr,-0.1779
13733,1,146,104,7669,0,washingtonpost msm ignores trump testimony lay damn election fraud evidence alex jones break trump effort expose rampant voter fraud ameri godsaveamerica stopthesteal defeattheglobalists draintheswamp rescueinfowars getongab,0,0,0,0,0,0,1,295,38,https://t.co/KDcSR1JGcg,-0.9186
13734,0,113,21,1121,0,joe biden already show psychopathic hand speech refer dark winter new york time love psychopathic dictatorship since 1930s publish artfully ignorant article mention ccpotus speech,0,0,0,0,0,0,0,273,42,https://t.co/9tpHXuJvEh,0.743
13735,0,217,40,781,0,realdonaldtrump briankempga wowso lie confirm fake news new york times90 covid test wrong read article august much different would nov 3rd knew,0,0,0,0,0,0,1,265,49,https://t.co/H8ZML6kudu,-0.7351
13736,0,5488,5054,73812,0,make sick every trump appointee money grub pig wheeler engage overt sabotage destruction bstd deserves merciless humiliation epa pollution science via nytimes,1,0,0,0,0,0,1,225,34,https://t.co/KpoqIL2Nej,-0.9136
13737,1,3219,2218,24706,0,let fight evil know god truth expose jon voight call trump supporter stand strong evil expose defeat video via gatewaypundit,0,0,0,0,0,1,0,210,37,https://t.co/EExduHLO7F,-0.8316
13738,1,10795,11742,19024,0,let fight evil know god truth expose jon voight call trump supporter stand strong evil expose defeat video via gatewaypundit,0,0,0,0,0,1,0,210,37,https://t.co/KwAMpcXgB1,-0.8316
13739,1,8348,25002,2473,0,let fight evil know god truth expose jon voight call trump supporter stand strong evil expose defeat video,1,1,0,0,0,0,0,191,35,https://t.co/ha95dVIbQH,-0.8316
13740,1,1003,425,827,0,let start say anyone believe quid pro china joe beat pres trump without massive pre meditate voter fraud complete idiot impossible beijing biden miraculously get 80 million vote period,0,0,0,0,0,0,0,259,42,https://t.co/ojzLLc7ehs,-0.7964
13741,1,945,279,4221,0,pennsylvania judge patricia mccullough rule election likely unconstitutional trump case likelihood succeed give state legislator power choose elector,0,1,0,0,0,0,0,193,24,https://t.co/sE1vOFMP7X,0.4939
13742,0,1455,2564,106159,0,autonomy_the senmastriano fyi 3rd circuit court decision yesterday write judge appoint trump call election unfair make charge require specific allegation proof neither,12,0,0,0,0,0,1,274,43,https://t.co/QrSdPYIkK5,-0.3182
13743,0,3095,1485,16801,0,everything world make bad trump president mtas doomsday cut would actually look like,0,0,0,0,0,0,0,153,27,https://t.co/8XV0fX82l7,-0.7845
13744,0,219,32,611,0,trump request emergency injunction overturn election result reject panel 3 republican appoint judge include trump ruling like show people less concerned political ideology federal judge,0,0,0,0,0,0,0,275,41,https://t.co/ds9JgOAek1,-0.4215
13745,1,148,78,2862,0,smartest room join sidney powell team base find dr keshavarznia conclude high confidence election 2020 data alter battleground state result hundred thousand vote switch,0,0,0,0,0,0,0,279,44,https://t.co/poRj5kdoVp,0.7783
13746,0,39385,42503,174060,0,gop perduesenate kloeffler georgian need ossoff reverendwarnock senate perdue loeffler corrupt peach state already betrayed people georgia,0,0,0,0,0,0,1,224,33,https://t.co/zvgWw55NGB,-0.6124
13747,1,260,19,7477,0,good laugh trump tiny desk storm cloud gathering middle east,1,0,0,0,0,0,0,124,23,https://t.co/gfyAiWuu1f,0.7579
13748,1,54922,50393,9609,0,break huge pennsylvania judge file memorandum state 2020 election likely unconstitutional trump case likelihood succeed give state legislator power choose elector beautiful day indeed win pennsylvania,16,6,0,0,0,0,0,270,36,https://t.co/obcCJ1ImJV,0.9217
13749,0,5001,4134,13938,0,realdonaldtrump call election unfair doesnt make look sharp court ruling president trump legal team,14,0,0,0,0,0,1,169,29,https://t.co/pCRFZ7qmVO,-0.3818
13750,0,949,405,41463,0,betrayed black asylum seeker say trump administration ramp deportation force fraud nypost nytimes nymag washtimes washingtonpost,0,0,0,0,0,0,1,178,24,https://t.co/M404NX7LZt,-0.8316
13751,0,1666,1672,8879,0,point zombie litigation zombie anybody afraid slowly rot corner say justin levitt professor loyola law school angeles,0,0,0,0,0,0,0,235,43,https://t.co/S7veL4ovxF,-0.2023
13752,0,86816,85259,145334,0,swampratkingisdiaperdon realdonaldtrump accuses twitter totally false trend diaperdon trend platform mediaite gop poopoo potus trump whitehouse kanyewest ivankatrump flotus scotus smartnews,0,0,0,0,1,0,1,272,32,https://t.co/1UX9akOVCq,-0.34
13753,0,1935,1423,41653,0,thedemocrats really need well job listen voter craft message accordingly instead let dnc elite decide whats best everyone politics local,0,0,0,0,0,0,1,220,36,https://t.co/fL9uwlBOZ7,0.7635
13754,0,434,216,31665,0,_saltycrystal pretty easy see senator lie report back oct official data sec state,0,0,0,0,0,0,0,180,32,https://t.co/SaSgRDa2cu,0.7269
13755,1,504,173,3133,0,let fight evil know god truth expose jon voight call trump supporter stand strong evil expose defeat video via gatewaypundit senategop housegop dont stand strong retreat,0,0,0,0,0,1,1,279,49,https://t.co/BtCzgaNr5C,-0.7263
