,questionable_domain,user_friends_count,user_followers_count,user_favourites_count,user_verified,favorite_count,retweet_count,contains_profanity,word_count,mentions_count,hashtags_count,contains_bad_url,contains_good_url,contains_bad_mentions,contains_good_mentions,contains_bad_hashtags,contains_good_hashtags,sentiment_analysis
11453,0,42,44,2471,0,0,0,0,25,2,0,0,0,0,0,0,0,-0.7003
3164,0,88,40,104,0,0,0,0,22,0,1,0,0,0,0,0,0,-0.8225
8466,0,1998,1225,6662,0,0,0,0,30,5,3,0,0,0,0,0,0,-0.5267
17168,0,1872,820,4823,0,1,0,0,28,0,0,0,0,0,0,0,0,0.8591
16472,0,4627,4349,69827,0,0,0,0,27,1,0,0,1,0,0,0,0,-0.6435
10990,1,869,436,1284,0,0,0,1,39,0,2,1,0,0,0,0,0,-0.7579
2324,0,77,266,2444,0,0,0,0,23,2,0,0,0,0,0,0,0,-0.4404
8490,0,2052,219,29787,0,2,2,0,32,6,0,0,0,0,0,0,0,-0.6249
12855,0,27,8,1323,0,0,0,0,34,5,0,0,1,0,0,0,0,-0.8807
10501,0,11,7,4,0,0,0,1,28,0,0,0,0,0,0,0,0,-0.8991
3776,1,5002,2852,5999,0,0,0,0,27,1,0,0,0,1,0,0,0,0.743
315,0,26,98,65621,0,0,0,0,41,4,0,0,0,0,1,0,0,0.0
11107,1,1054,348,3405,0,0,0,0,26,1,0,0,0,1,0,0,0,0.4404
7758,0,3716,2345,5675,0,0,0,0,24,0,0,0,0,0,0,0,0,0.743
2974,1,1867,847,14050,0,0,0,0,30,0,0,0,0,0,0,0,0,-0.0516
1275,0,2879,40586,184,0,1,0,0,26,0,0,0,1,0,0,0,0,0.0
10605,0,106,17,4828,0,0,0,0,21,0,0,0,1,0,0,0,0,0.5994
15040,0,3763,1380,8453,0,0,0,0,40,0,0,0,1,0,0,0,0,-0.7003
16912,0,2747,1957,64497,0,0,0,0,23,1,0,0,0,0,0,0,0,-0.7832
9697,0,706,119758,6580,1,7,1,0,23,0,0,0,1,0,0,0,0,-0.4767
3598,0,229,41,223,0,0,1,0,36,3,0,0,0,0,0,0,0,-0.8126
14784,1,10796,10136,1910,0,0,0,0,20,0,1,0,0,0,0,0,0,0.0
13662,0,4937,1707,20261,0,1,1,0,40,0,4,0,0,0,0,0,0,-0.891
14907,0,2953,70284,68409,1,10,0,0,22,1,0,0,0,0,0,0,0,0.4939
3681,0,197,29,6422,0,0,0,0,23,0,0,0,1,0,0,0,0,-0.3462
15508,0,0,1,3,0,0,0,1,40,8,0,0,0,0,1,0,0,-0.8316
1318,0,4432,1509,14601,0,0,0,0,43,4,0,0,0,0,0,0,0,-0.836
13121,1,5001,2830,469,0,3,2,0,41,1,0,0,0,0,0,0,0,-0.2987
5778,0,1,2,315,0,2,2,0,36,8,3,0,0,0,1,0,0,0.0
3034,0,1458,182317,2094,1,503,116,0,30,0,0,0,0,0,0,0,0,-0.2023
10572,0,374,281,19907,0,0,0,0,22,1,0,0,0,0,0,0,0,-0.7783
4811,0,39,193,25158,0,0,0,0,28,2,1,0,0,0,0,0,0,0.7506
14292,0,15,7,5,0,0,0,1,43,0,0,0,0,0,0,0,0,-0.9438
12503,0,430,253,50446,0,0,0,0,22,3,1,0,0,0,0,0,0,-0.5267
4725,0,24446,23021,60705,0,4,1,0,48,2,0,0,0,0,0,0,0,0.4912
17707,1,60,295,84529,0,0,1,0,28,1,0,0,0,1,0,0,0,-0.5719
17336,0,0,1,389,0,0,0,0,41,2,0,0,0,0,0,0,0,-0.802
1222,0,2945,2839,7041,0,2,2,0,27,2,5,0,1,0,0,0,0,0.7269
4943,0,273,28506,5,0,2,0,0,27,0,0,0,1,0,0,0,0,0.0
4255,0,974,586,993,0,279,92,0,25,3,0,0,0,0,0,0,0,-0.296
6883,0,4996,1900,164557,0,1,0,0,43,0,0,0,0,0,0,0,0,-0.7845
3482,0,1065,1222,36044,0,3,1,0,27,1,1,0,0,0,0,0,0,0.7964
7066,1,13740,12892,79726,0,7,4,0,23,1,0,0,0,1,0,0,0,0.872
10323,0,21277,29871,252589,0,0,0,0,24,2,5,0,1,0,0,0,0,-0.3182
11610,0,0,1,354,0,1,0,0,29,3,0,0,0,0,0,0,0,-0.872
11616,0,3,10,274,0,0,0,0,33,1,0,0,0,0,0,0,0,-0.7964
1538,0,120,28,4904,0,0,0,0,42,0,0,0,1,0,0,0,0,-0.743
14763,0,221,945,1,0,0,0,0,31,0,0,0,0,0,0,0,0,-0.2732
14625,0,0,12,6662,0,0,0,0,26,1,0,0,0,0,0,0,0,-0.7351
1553,0,43,3,197,0,0,0,0,25,2,3,0,0,0,1,0,0,0.6705
12527,0,113,51,12914,0,0,0,0,29,0,0,0,0,0,0,0,0,0.6908
13717,0,5559,5065,19967,0,1,1,0,26,1,1,0,0,0,0,0,0,-0.3818
14266,0,4253,9392,63034,0,8,1,0,24,6,0,0,0,0,0,0,0,-0.3182
7341,0,2061,1982,12993,0,1,0,1,30,3,0,0,0,0,1,0,0,-0.6486
2817,1,1107,140,21931,0,1,0,0,20,0,0,1,0,0,0,0,0,-0.6705
7960,0,854,283,16033,0,0,0,0,42,1,0,0,0,0,1,0,0,-0.9403
8810,0,274,5,106,0,0,0,0,43,1,0,0,0,0,0,0,0,0.163
2381,1,34009,33877,33653,0,80,77,0,26,1,0,0,0,1,0,0,0,-0.0258
12583,0,605,3332,19295,0,1,0,0,42,0,1,0,0,0,0,0,0,0.7197
12567,0,210,56,2857,0,0,1,0,32,6,5,0,0,0,0,0,0,-0.6369
3524,0,440,3747,262,0,2,2,0,24,0,1,0,0,0,0,0,0,-0.765
2629,0,489,204,29453,0,0,0,0,41,2,0,0,0,0,0,0,0,-0.9022
17787,1,8294,125396,97883,1,20,3,1,39,2,2,1,0,0,0,0,0,-0.5267
7447,0,1225,4226,8678,1,1,1,0,42,0,0,0,0,0,0,0,0,-0.4404
2766,0,1134,480,609,0,1,1,0,26,1,0,0,0,0,0,0,0,0.6705
14324,1,10918,10914,236094,0,12,2,0,29,0,0,0,0,0,0,0,0,-0.4404
12087,0,900,530,3630,0,3,0,0,63,50,0,0,0,0,0,0,0,0.0
1656,0,4615,315,47504,0,0,0,0,35,4,1,0,0,0,0,0,0,-0.836
4818,0,645,577,12007,0,0,0,0,25,2,0,0,0,0,0,0,0,-0.6705
7896,0,166,126,753,0,1,0,0,48,3,0,0,0,0,1,0,0,-0.2076
16292,0,1907,3106,8800,0,6,5,0,49,1,0,0,1,0,0,0,0,-0.891
3151,0,56,41,2652,0,1,0,0,40,2,0,0,0,0,0,0,0,-0.5994
12056,0,128,3,711,0,0,0,1,39,1,7,0,0,0,0,0,1,-0.7506
14285,0,3383,498,23714,0,0,0,1,23,3,2,0,0,0,0,0,0,-0.872
5046,0,2261,2156,30142,0,0,0,0,37,1,0,0,0,0,0,0,0,0.2732
9403,0,4126,3514,4319,0,2,0,0,41,1,0,0,0,0,0,0,0,-0.4404
4025,0,839,462,13418,0,0,1,0,50,1,0,0,1,0,0,0,0,0.3657
3717,1,11763,12212,351,0,1,1,0,35,0,0,1,0,0,0,0,0,-0.5106
16810,0,37,5,794,0,0,0,1,40,8,0,0,0,0,1,0,0,-0.8625
5574,1,10272,10039,28008,0,0,1,1,22,1,0,0,0,1,0,0,0,-0.5106
12463,0,1332,1325,103446,0,1,0,0,21,3,0,0,0,0,0,0,0,0.3612
1923,0,1821,6429,150870,0,1,2,0,47,2,0,0,1,0,1,0,0,0.2023
6223,0,58,229,37552,0,0,0,0,22,12,0,0,1,0,0,0,0,-0.7003
12881,0,4483,4819,18392,0,1,1,0,37,0,1,0,0,0,0,0,0,-0.4019
11587,0,4998,2662,12832,0,0,0,0,36,1,2,0,0,0,0,0,0,0.0258
15881,0,2612,1918,4385,0,1,2,0,46,1,2,0,0,0,0,0,0,0.0772
7054,0,116462,145706,17389,0,50,28,1,32,0,1,0,1,0,0,0,0,-0.946
6177,0,587,533,17629,0,0,0,0,32,5,2,0,0,0,0,0,0,-0.25
15337,0,5032,335,7834,0,0,0,0,23,1,0,0,0,0,0,0,0,0.811
11865,0,1051,66243,429,0,37,6,0,31,4,0,0,0,0,0,0,0,-0.4019
8185,1,687,1266,6061,0,0,1,0,31,14,0,1,0,0,0,0,0,-0.8885
3515,1,4002,4164,66263,0,3,3,0,24,1,0,0,0,1,0,0,0,0.0
17362,0,1005,311,35029,0,0,0,0,20,0,0,0,0,0,0,0,0,0.0
7031,0,3,1,103,0,0,0,0,94,50,0,0,0,0,1,0,0,0.6486
5807,0,0,0,1,0,0,0,1,33,12,0,0,0,0,1,0,0,-0.886
4969,0,132,37,4656,0,0,0,0,26,0,0,0,0,0,0,0,0,0.0
9980,0,157,20,5293,0,0,0,0,54,7,0,0,0,0,0,0,0,-0.5106
15414,0,394,82,722,0,0,0,0,23,0,0,0,0,0,0,0,0,0.7717
6387,1,41308,46557,66729,0,2,2,1,42,1,1,0,0,1,0,0,0,-0.9062
13658,0,977,242,17433,0,1,0,0,25,3,0,0,1,0,0,0,0,0.0
10337,0,1136,13280,57168,0,0,0,0,43,1,0,0,1,0,0,0,0,-0.5423
16000,1,3793,3576,56678,0,0,0,0,28,1,0,0,0,0,0,0,0,0.0
6548,0,5996,746968,818486,1,2364,257,0,23,0,0,0,0,0,0,0,0,-0.8519
7241,0,32,33,239,0,0,0,0,25,0,1,0,0,0,0,0,0,-0.5267
7363,0,2756,1543,72619,0,1,0,0,39,1,0,0,0,0,0,0,0,-0.7506
15759,1,7228,6782,17964,0,0,0,0,34,1,0,0,0,1,0,0,0,-0.25
13239,0,1942,1477,7464,0,1,0,0,32,2,1,0,0,0,1,0,0,-0.886
5400,0,15002,18297,16838,0,3,0,0,41,2,0,0,0,0,1,0,0,0.4215
1209,0,7,9,195,0,0,0,0,31,3,0,0,0,0,0,0,0,0.7964
9166,0,456,383,1789,0,0,0,0,33,13,0,0,0,0,0,0,0,-0.7506
474,0,4547,3711,176430,0,0,0,0,37,0,0,0,0,0,0,0,0,-0.6808
3311,1,693,377,12776,0,0,0,1,29,0,0,0,0,0,0,0,0,-0.8074
8407,0,6,1,20,0,0,0,0,24,5,0,0,1,0,0,0,0,-0.6486
4596,0,3641,944,218854,0,11,5,0,26,2,0,0,0,0,0,0,0,0.4588
7656,0,4706,3894,30162,0,0,0,0,38,2,0,0,1,0,0,0,0,-0.25
9775,0,606,497,22,0,0,0,0,32,0,0,0,0,0,0,0,0,0.0
13922,1,84354,148171,58681,0,67,19,0,40,6,1,1,0,0,0,0,0,0.875
12826,0,956,999,795,0,5,2,0,22,2,0,0,0,0,0,0,0,0.0
17391,0,3159,4380,221924,0,0,0,0,23,4,0,0,0,0,0,0,0,0.6249
15934,0,1277,334,54973,0,0,0,0,21,2,1,0,0,0,1,0,1,-0.8481
5060,1,13339,12503,79692,0,0,0,0,27,1,0,0,0,1,0,0,0,-0.836
15210,1,403,89,16831,0,0,0,0,27,1,0,0,0,1,0,0,0,-0.3818
16515,1,2160,2503,2143,0,0,0,0,40,1,0,0,0,0,0,0,0,-0.7783
11758,0,4898,1721,121830,0,1,0,0,32,4,0,0,0,0,0,0,0,0.3182
15383,0,3607,481,8413,0,0,0,0,33,0,0,0,0,0,0,0,0,0.1027
1341,0,294,12714,380,0,0,0,0,31,0,0,0,1,0,0,0,0,0.6249
2184,0,2075,866,27551,0,0,0,0,44,3,0,0,1,0,0,0,0,-0.9001
13196,0,145,19,111,0,1,0,0,21,3,0,0,0,0,0,0,0,-0.3612
11807,0,1352,3991,2002,0,0,0,0,38,6,6,0,0,0,0,0,0,-0.7003
247,0,330,57,4116,0,0,0,0,34,13,0,0,0,0,0,0,0,0.1027
17143,0,1114,95271,108,1,20,10,0,29,1,0,0,1,0,0,0,0,-0.5423
12566,0,61,7,766,0,4,1,0,32,0,0,0,0,0,0,0,0,0.5859
14695,1,148,78,3602,0,0,0,0,49,0,0,0,0,0,0,0,0,0.0408
29,1,385,825,16462,0,0,0,0,21,0,0,0,0,0,0,0,0,-0.6486
1119,0,1616,2429,106035,0,0,0,0,36,5,0,0,0,0,0,0,0,-0.6602
15354,0,5,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,-0.8955
7407,0,0,0,0,0,0,0,0,45,1,0,0,1,0,0,0,0,0.9674
14686,0,563,1448,22816,0,0,0,0,49,2,0,0,0,0,0,0,0,-0.9771
4842,0,634,256,5213,0,0,0,1,37,2,0,0,0,0,0,0,0,-0.8225
6171,0,884,2146,6840,0,1,0,0,31,1,1,0,0,0,1,0,0,0.2732
12435,0,623,86,1100,0,1,0,1,27,1,0,0,0,0,0,0,0,-0.7184
10166,0,578,301,103916,0,0,0,0,22,1,0,0,1,0,0,0,0,0.2732
633,0,77,3,407,0,0,0,0,40,5,3,0,1,0,0,0,0,-0.4404
8238,0,281,338,40244,0,0,0,0,46,2,0,0,0,0,0,0,0,-0.5719
8152,0,291,166,891,0,0,0,0,26,2,0,0,0,0,0,0,0,-0.2732
17886,0,474,3254,13120,0,2,1,0,41,1,0,0,0,0,0,0,0,0.8519
4745,0,3106,2413,87918,0,1,0,0,57,50,0,0,0,0,0,0,0,0.0
868,0,849,895,119673,0,1,0,0,48,4,0,0,0,0,1,0,0,-0.7003
9512,0,228,453,7456,0,1,0,0,48,1,1,0,0,0,0,0,0,0.2732
15387,0,562,28,3718,0,0,0,0,39,10,0,0,0,0,1,0,0,-0.7783
7165,1,25215,24545,353078,0,2,1,0,21,0,0,0,0,0,0,0,0,0.4215
9735,0,4936,2318,85679,0,0,0,0,35,0,6,0,0,0,0,0,0,-0.7269
13155,1,1031,105,40712,0,0,0,0,25,1,1,0,0,1,0,0,0,-0.7184
13950,1,55260,62319,48,0,0,0,0,39,0,0,1,0,0,0,0,0,-0.0516
6119,0,548,370,25478,0,0,0,0,25,0,0,0,0,0,0,0,0,-0.7096
4129,0,471,439,12052,0,1,1,0,36,0,0,0,0,0,0,0,0,-0.6249
3559,0,4029,7488,1960,0,1,0,0,37,7,0,0,0,0,0,0,0,-0.4767
11250,0,2103,31280,1336,1,14,6,0,28,0,0,0,0,0,0,0,0,-0.7553
16323,0,3644,1485,24718,0,2,2,0,31,5,0,0,0,0,1,0,0,-0.6369
860,0,25,6,1215,0,0,0,0,35,7,0,0,1,0,0,0,0,-0.5423
7785,0,226,765,7188,0,0,0,0,32,3,0,0,0,0,1,0,0,0.4019
4105,0,3939,310,6249,0,0,0,0,42,4,0,0,0,0,1,0,0,0.7893
10723,0,0,0,7,0,0,0,0,42,1,0,0,1,0,0,0,0,-0.7096
15511,0,166,10,81,0,0,0,0,46,1,0,0,0,0,0,0,0,0.8555
14484,0,3416,765,19132,0,0,0,0,30,2,3,0,0,0,0,0,1,-0.7845
848,1,2018,1495,15888,0,0,0,0,34,1,0,0,0,1,0,0,0,-0.0119
1243,1,1905,1050,5533,0,0,0,0,27,3,3,0,0,0,0,0,0,0.0
12462,0,194,38,40,0,0,0,0,43,8,0,0,0,0,1,0,0,-0.5106
5325,0,1086,450,29900,0,0,1,0,41,9,0,0,0,0,1,0,0,-0.128
16338,0,92,46,4200,0,0,0,0,33,2,2,0,1,0,0,0,0,-0.8176
6179,0,3054,1173,20421,0,4,5,0,38,0,11,0,0,0,0,0,0,-0.802
3460,1,605,52,2342,0,2,0,0,41,0,9,0,0,0,0,0,0,0.8834
12522,0,484,266,4383,0,0,0,0,33,2,0,0,1,0,0,0,0,-0.7897
16386,0,862,676,1889,0,1,0,1,50,3,0,0,0,0,1,0,0,-0.8743
10381,0,624,836,1616,0,4,2,0,40,0,0,0,0,0,0,0,0,0.7579
4011,1,477,273,19221,0,0,0,0,24,1,0,0,0,1,0,0,0,-0.7906
5572,0,4693,3538,54701,0,0,0,1,35,2,2,0,0,0,0,0,0,-0.3612
15609,0,2980,2427,68837,0,1,1,0,45,0,0,0,0,0,0,0,0,-0.25
9054,0,139,157,3971,0,1,1,0,31,1,0,0,0,0,0,0,0,-0.4588
3863,0,4995,3902,516,0,0,0,0,52,1,2,0,0,0,0,0,0,0.3182
2551,0,4548,1768,29617,0,1,0,0,43,0,0,0,0,0,0,0,0,-0.6705
17504,0,4191,1836,26070,0,2,0,0,37,2,0,0,1,0,0,0,0,-0.0772
3047,0,18401,17891,10729,0,2,0,0,39,7,0,0,0,0,0,0,0,-0.9538
2431,1,553,317,3444,0,0,0,0,26,1,0,0,0,1,0,0,0,-0.0258
16694,0,97,14,2240,0,0,0,0,28,1,0,0,0,0,0,0,0,-0.1779
1940,0,854,735,37223,0,0,0,0,42,3,0,0,0,0,1,0,0,-0.7957
15240,0,78,296,2571,0,2,0,0,28,1,0,0,0,0,0,0,0,-0.4019
13728,1,69546,123623,786,0,15,9,0,35,1,2,0,0,1,0,0,0,-0.8316
3825,0,936,1494,86245,0,0,1,0,27,0,0,0,0,0,0,0,0,-0.8313
5875,0,4614,5056,16646,0,0,0,0,33,1,0,0,0,0,1,0,0,-0.7003
15722,0,5060,4702,22190,0,2,0,0,22,1,0,0,0,0,0,0,0,0.0
1229,0,2008,1537,3646,0,1,1,0,36,0,0,0,0,0,0,0,0,-0.6124
15509,0,164,10,81,0,0,0,0,45,1,0,0,0,0,0,0,0,0.6486
16145,0,4809,4692,5118,0,1,0,0,21,1,0,0,1,0,0,0,0,0.0
6820,1,9467,9359,20177,0,2,1,0,24,0,0,0,0,0,0,0,0,-0.4019
4855,0,2535,873,16194,0,2,2,0,45,0,0,0,0,0,0,0,0,-0.743
1474,0,8651,8165,136233,0,2,2,0,44,0,0,0,0,0,0,0,0,0.7579
14525,0,61,45,8315,0,0,0,0,46,0,0,0,0,0,0,0,0,-0.9607
1733,0,0,4,14,0,0,0,0,34,1,0,0,1,0,0,0,0,0.528
2628,0,25075,24485,205261,0,1,1,0,28,1,0,0,0,0,0,0,0,-0.9313
11942,0,550,54,3010,0,0,0,1,42,1,0,0,1,0,0,0,0,-0.5423
11255,0,649,16469,11209,0,91,1,0,21,0,0,0,0,0,0,0,0,0.6369
13810,0,5210,4910,60914,0,1,0,0,38,0,1,0,0,0,0,0,0,-0.5423
2622,0,77,266,2443,0,0,0,0,38,1,0,0,0,0,0,0,0,-0.3182
7797,0,479,97,6102,0,0,0,0,34,5,4,0,1,0,0,0,0,-0.6808
6459,0,794,263,18204,0,1,0,0,33,3,0,0,0,0,0,0,0,-0.0258
4562,0,1920,3675,60656,0,5,1,0,32,0,0,0,0,0,0,0,0,-0.4404
5052,0,6279,9106,97140,0,2,0,0,44,0,0,0,0,0,0,0,0,-0.6908
10597,0,40,53,1827,0,0,0,0,36,8,0,0,0,0,1,0,0,-0.9371
7444,0,2161,1794,7544,0,2,0,0,35,6,4,0,0,0,0,0,0,0.7611
5110,0,140,42,1307,0,0,0,0,43,1,0,0,0,0,0,0,0,-0.1027
3890,0,3635,4300,99400,0,0,0,0,29,1,0,0,0,0,1,0,0,0.25
6810,1,528,1460,18495,0,0,0,0,28,7,0,0,0,0,1,0,0,-0.6597
17748,1,989,803,31691,0,0,0,0,31,25,0,0,0,1,0,0,0,0.0
14260,0,136,42,609,0,0,0,0,24,3,0,0,0,0,0,0,0,-0.5106
3314,1,15333,16268,35222,0,1,0,0,34,1,0,0,0,1,0,0,0,0.765
3441,0,882,241,6700,0,0,0,0,28,6,0,0,0,0,0,0,0,-0.5994
14137,1,2381,1319,33897,0,0,0,0,31,1,0,0,0,1,0,0,0,-0.8126
14377,0,418,60,39059,0,0,0,0,26,0,0,0,0,0,0,0,0,-0.128
991,0,37,16,1115,0,0,0,0,45,9,0,0,0,0,1,0,0,-0.9042
914,0,366,56,2177,0,0,0,0,21,8,0,0,0,0,1,0,0,0.0
10022,1,5007,5018,48620,0,1,1,0,21,1,0,0,0,1,0,0,0,-0.6486
8377,0,321,193,2067,0,0,0,0,26,5,6,0,0,0,0,0,0,0.0
14052,1,1850,1263,60400,0,0,0,0,32,1,1,0,0,1,0,0,0,-0.8126
3654,1,18376,27604,6037,0,0,0,0,35,1,0,1,0,0,0,0,0,-0.4215
12362,0,6998,224799,812768,0,84,8,0,41,0,0,0,0,0,0,0,0,0.1027
9811,0,4216,2435,73756,0,0,0,0,20,1,0,0,0,0,0,0,0,-0.6597
7418,0,3284,3974,44376,0,13,3,0,30,2,0,0,0,0,0,0,0,-0.6808
740,0,20,2,5550,0,0,0,0,50,1,0,0,1,0,0,0,0,-0.836
31,0,191,107,3136,0,2,1,0,39,1,0,0,1,0,0,0,0,-0.4404
971,0,107,24,7997,0,2,1,0,21,1,0,0,0,0,0,0,0,-0.1567
5839,0,1906,1374,36481,0,0,0,0,53,4,0,0,0,0,0,0,0,-0.9705
10756,0,455,31,2534,0,0,0,0,38,1,0,0,1,0,0,0,0,0.0
3962,0,4155,3927,2593,0,0,0,0,33,1,0,0,0,0,0,0,0,-0.2263
5560,1,209,139,1285,0,0,0,0,20,0,0,1,0,0,0,0,0,0.0
1116,0,321,384,16155,0,0,0,0,41,1,2,0,0,0,0,0,0,-0.9591
5805,0,2449,7818,1978,1,8,0,0,44,1,0,0,0,0,0,0,0,-0.9524
16540,0,552,144,477,0,1,0,1,24,2,3,0,0,0,0,0,0,-0.8271
2467,1,5744,5364,54363,0,0,0,1,47,2,0,0,0,0,0,0,0,-0.8021
831,1,1280,495,6088,0,1,0,0,21,1,0,0,0,1,0,0,0,0.8591
9027,0,5,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,-0.1027
2825,0,4999,3053,28382,0,0,0,0,22,0,1,0,0,0,0,0,0,-0.5106
8694,0,1736,40701,93802,1,68,22,0,45,0,0,0,1,0,0,0,0,-0.8402
5217,0,1935,1200,26182,0,1,0,0,32,3,0,0,0,0,0,0,0,-0.4449
6460,0,4383,4601,351023,0,1,0,0,43,5,0,0,0,0,0,0,0,-0.5106
6694,0,2495,1000,5778,0,0,0,0,28,1,0,0,0,0,0,0,0,0.25
15428,0,391,613,56102,0,1,0,0,48,5,0,0,0,0,0,0,0,-0.9118
12129,0,15655,18096,117060,0,24,9,0,28,0,1,0,0,0,0,0,0,0.2896
7368,0,222,368,8314,0,0,1,0,34,1,0,0,0,0,0,0,0,-0.7717
14685,0,230,5,277,0,1,0,0,47,3,0,0,0,0,0,0,0,-0.8271
2044,0,1240,503,17219,0,0,0,0,23,1,0,0,0,0,0,0,0,0.0
1980,0,176,96,10433,0,0,0,0,43,1,0,0,1,0,0,0,0,-0.5994
13344,0,286,11,149,0,0,0,0,22,3,0,0,1,0,0,0,0,-0.3612
2683,0,324,419,65089,0,0,0,0,26,1,0,0,0,0,0,0,0,-0.296
1346,0,857,5163,1562,0,0,0,0,31,0,0,0,1,0,0,0,0,0.6249
14654,1,217,504,101942,0,1,0,0,29,1,0,0,0,1,0,0,0,0.5859
3653,0,1418,302,24384,0,0,1,0,23,1,0,0,0,0,0,0,0,0.7269
16739,0,1378,469446,22,1,125,36,0,36,0,0,0,0,0,0,0,0,-0.743
744,0,6093,6086,44302,0,0,0,0,30,0,0,0,0,0,0,0,0,-0.8807
7108,0,1320,2292,612,0,0,0,0,23,1,0,0,1,0,0,0,0,0.0
723,0,2823,11334,4507,1,4,0,0,30,1,0,0,0,0,1,0,0,-0.2263
4340,0,3103,2106,54282,0,0,0,0,23,0,1,0,0,0,0,0,0,-0.4767
5394,1,933,758,30143,0,1,3,0,33,24,0,0,0,1,0,0,0,-0.6705
4813,0,7140,7217,8674,0,0,0,0,38,1,0,0,0,0,0,0,0,-0.1779
3870,0,1857,5219,13550,0,11,4,0,32,0,0,0,0,0,0,0,0,-0.3818
12680,0,123867,151464,15634,0,3,0,0,46,5,0,0,0,0,0,0,0,-0.5423
11484,0,0,1,354,0,3,0,0,28,2,0,0,0,0,0,0,0,-0.872
11254,0,918,455,27312,0,0,0,1,24,2,0,0,0,0,0,0,0,-0.7506
11180,0,927,778,41508,0,1,0,0,44,2,0,0,0,0,0,0,0,-0.1779
15394,0,649,165,17218,0,0,0,0,27,0,0,0,0,0,0,0,0,0.7003
746,0,1662,2008,52558,0,0,1,0,42,3,10,0,1,0,0,0,0,-0.836
9507,0,17467,20572,13266,1,6,1,0,46,5,2,0,0,0,0,0,0,0.0258
13389,0,719,270,2095,0,1,0,0,28,0,0,0,0,0,0,0,0,-0.6154
13200,0,246,303,11446,0,1,0,0,40,2,0,0,0,0,0,0,0,-0.8979
15723,0,904,1127,12218,0,3,3,0,40,0,0,0,0,0,0,0,0,-0.7269
16148,0,198,10,333,0,0,0,0,40,1,0,0,0,0,0,0,0,-0.8225
9154,0,55,1,13,0,0,0,0,30,9,6,0,0,0,1,0,0,-0.4215
12842,0,375,168,2795,0,1,0,0,35,4,0,0,0,0,0,0,0,-0.6597
265,0,1163,1099,3198,0,1,0,0,34,5,3,0,0,0,0,0,0,-0.9118
17714,0,933,213,57682,0,0,0,0,21,2,0,0,0,0,0,0,0,-0.6705
12308,0,1303,921,85394,0,1,1,0,46,1,0,0,0,0,0,0,0,0.7845
3139,0,461,348,4705,0,0,0,0,45,1,0,0,0,0,0,0,0,0.5283
14295,1,20966,19422,761577,0,0,0,0,21,1,0,1,0,0,0,0,0,0.7783
4533,0,2485,1182,2815,0,0,0,0,24,1,1,0,0,0,0,0,0,0.4404
9992,1,4921,4227,56090,0,0,0,0,28,0,0,0,0,0,0,0,0,-0.25
10427,0,70,10,229,0,0,0,0,37,4,0,0,0,0,0,0,0,-0.4767
11735,0,1172,1230,9595,0,0,0,0,22,0,0,0,0,0,0,0,0,0.0
3062,0,160,79,111,0,0,0,0,24,2,11,0,0,0,1,0,0,-0.4767
10404,0,2373,1397,1617,0,0,0,0,25,0,1,0,0,0,0,0,0,-0.296
17810,0,4947,2657,68116,0,1,1,0,30,3,0,0,0,0,0,0,0,-0.5423
12458,0,870,296,17232,0,0,0,1,28,1,1,0,0,0,0,0,0,-0.7964
15925,0,1195,503,14704,0,0,0,0,33,7,1,0,0,0,1,0,0,-0.8885
16597,0,545,337,5566,0,1,0,0,31,0,0,0,0,0,0,0,0,-0.8316
10177,0,3303,6234,44593,0,13,4,0,47,3,0,0,0,0,0,0,0,0.8934
9563,1,687,584,9560,0,1,0,0,26,1,0,0,0,1,0,0,0,0.0
13964,1,77,404,8373,0,1,0,0,31,0,0,1,0,0,0,0,0,-0.0258
5223,0,4,1,398,0,0,0,0,38,16,0,0,1,0,0,0,0,0.4215
10249,0,1443,144,67531,0,0,0,0,39,1,0,0,0,0,0,0,0,-0.624
11764,0,4522,888,314615,0,0,0,0,21,0,0,0,0,0,0,0,0,-0.7096
13855,0,1619,7700,25301,1,1,1,0,40,0,0,0,0,0,0,0,0,-0.4215
3947,0,1458,813,24000,0,1,0,0,41,1,1,0,0,0,0,0,0,0.4404
2058,1,4563,4183,6565,0,0,0,0,24,0,0,1,0,0,0,0,0,0.4215
8086,0,86,86,2666,0,0,0,0,37,0,0,0,0,0,0,0,0,0.9307
6451,0,4632,1639,32772,0,0,0,0,31,5,3,0,0,0,1,0,0,-0.7783
4922,0,2203,1985,4560,1,0,0,0,28,1,0,0,0,0,0,0,0,0.0
3838,0,57,361,10479,0,0,0,0,33,0,8,0,1,0,0,0,0,-0.7351
7382,0,447,85,910,0,1,0,0,29,1,1,0,0,0,0,0,0,-0.6486
8306,1,473,121,295,0,1,0,0,25,1,0,0,0,1,0,0,0,-0.34
284,0,4980,4287,182257,0,0,1,0,30,5,0,0,0,0,0,0,0,0.0
16479,0,3192,15234,105292,1,3,0,0,44,1,1,0,1,0,0,0,0,0.8834
10856,0,299,10,2317,0,0,0,0,28,12,0,0,1,0,1,0,0,0.0258
12147,0,1059,731,16572,0,2,0,0,25,0,0,0,0,0,0,0,0,0.7946
11634,0,4777,2260,76566,0,0,0,0,30,11,0,0,0,0,1,0,0,0.0
17614,0,3066,1634,42172,0,0,0,0,40,0,0,0,0,0,0,0,0,-0.1779
